_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,loaded,factor,pole
v000811,-0.511264002,1.2132840216,0.0086249148,-0.023136519,-0.064098619,-0.062005456,1,fac2,1
v000813,-0.150985949,-0.080689994,-0.102303897,-0.052575191,-0.060950767,0.0500178019,0,,
v000814,0.2350577771,-0.147941506,-0.13943544,-0.062774403,-0.086592775,-0.05150888,0,,
v000815,-0.099940362,-0.087439448,-0.253910419,-0.119073857,0.0741173321,0.0572151925,0,,
v000816,0.1391281642,-0.027758382,0.036681466,-0.148583482,0.022323839,-0.023861437,0,,
v000817,0.1768139898,0.0873182169,0.0853104296,0.3442615153,0.4539276586,0.4320031591,1,fac5,1
v000818,0.3397153191,-0.155263515,-0.382005426,-0.081316849,-0.012171007,0.007314572,1,fac3,-1
v000819,-0.192221491,-0.133841965,-0.284102378,-0.014706579,0.0136489913,-0.09479797,0,,
v000820,0.014607697,0.3840178619,-0.144793227,-0.161467587,-0.06592453,-0.081047407,1,fac2,1
v000821,-0.238002004,-0.289783219,0.0110257138,-0.203972841,-0.158148911,1.1232185639,1,fac6,1
v000822,0.2531020041,0.4166273523,-0.004861033,0.0014622886,-0.183081433,-0.184789395,1,fac2,1
v000823,-0.043040381,0.4255577008,0.4035037795,0.0048227511,-0.006913125,0.0457714582,1,fac2,1
v000824,0.1667252283,-0.196210804,-0.294882631,-0.108712278,-0.095646046,-0.098967014,0,,
v000825,0.7059890073,-0.172844689,0.0819354623,0.0232690761,-0.004848156,-0.079559258,1,fac1,1
v000826,0.4793656122,-0.109791849,0.060865065,0.1188903409,-0.012260613,-0.100070856,1,fac1,1
v000827,0.3658312569,0.2235788651,0.0477163378,-0.017186195,-0.127272637,0.009103311,1,fac1,1
v000828,0.0096474174,-0.126576369,-0.321248016,-0.145155485,-0.060804309,0.0028725281,1,fac3,-1
v000829,0.2298348504,-0.130004422,0.3105649025,0.6454646697,-0.087716897,-0.167868365,1,fac4,1
v000830,0.3745624944,0.1703697771,-0.021066912,0.0368606972,-0.043948191,-0.029634859,1,fac1,1
v000831,-0.401226618,-0.26153236,-0.289666273,-0.094692308,-0.124016638,-0.115283008,1,fac1,-1
v000832,-0.445163057,-0.230958271,0.0969748282,0.8626829135,-0.143258091,-0.096064487,1,fac4,1
v000833,0.2373762418,0.2805029613,-0.194218628,0.0381710907,-0.037782774,-0.098702298,0,,
v000836,-0.379281829,-0.163258675,-0.299540567,-0.174212546,-0.002670776,-0.069904672,1,fac1,-1
v000838,-0.166990121,0.3910431199,0.3034829639,0.4575967784,-0.090427181,-0.201919369,1,fac4,1
v000839,0.2187330832,0.2750456582,0.0854353177,0.0472059188,-0.014012572,-0.043084438,0,,
v000840,0.1267121255,0.3094204643,0.2976660851,0.0760788168,-0.019172451,-0.015927224,1,fac2,1
v000841,0.1205459509,0.5318565477,0.2380343837,0.0728707802,-0.059717274,-0.069260377,1,fac2,1
v000842,-0.496501901,-0.172316556,-0.233846376,-0.262109799,-0.153861495,-0.153737561,1,fac1,-1
v000843,-0.721854719,-0.297083157,0.2933027335,-0.765987212,-0.365538942,-0.188646265,1,fac4,-1
v000844,0.2235984341,-0.026671717,0.4835724682,-0.031909668,-0.078697336,-0.085815779,1,fac3,1
v000845,-0.099907536,-0.010507624,0.4575491126,-0.026571944,-0.072662937,-0.047556997,1,fac3,1
v000846,-0.076704577,0.3449914227,0.6635811481,-0.293593422,-0.257532192,-0.199381845,1,fac3,1
v000847,-0.702132139,-0.344360888,0.2862840756,-0.753078175,-0.358770661,-0.145105525,1,fac4,-1
v000848,0.1330800059,0.305943209,0.4372639907,0.1251020187,-0.075557267,-0.091386912,1,fac3,1
v000849,0.3828914447,-0.087857545,0.3117629148,-0.031902373,-0.076650277,-0.06122945,1,fac1,1
v000850,-0.146695286,-0.157053435,-0.400461246,-0.130662625,-0.031664785,0.0558909064,1,fac3,-1
v000851,0.3904387161,-0.196994363,-0.003771261,0.1547791452,0.008907333,-0.041184804,1,fac1,1
v000853,0.6046311708,-0.187527133,-0.140869486,-0.074669239,-0.012778138,-0.113677821,1,fac1,1
v000854,0.1721836866,0.3123603524,0.4217033831,-0.007455145,-0.012668862,-0.003970316,1,fac3,1
v000855,0.0663801799,-0.033652064,0.5695494209,-0.399157552,-0.15869441,-0.189105385,1,fac3,1
v000856,0.211581113,0.0989133846,0.4740114127,-0.05618154,-0.104622748,-0.031714488,1,fac3,1
v000857,0.1852753987,0.295484344,0.2713391237,0.0102194138,-0.025075932,-0.133073988,0,,
v000858,0.3216484623,0.3681538565,-0.02028009,0.1208564568,-0.139933745,0.0531164479,1,fac2,1
v000859,0.2339283007,-0.070367634,-0.190577399,-0.195902767,-0.077916561,-0.060499115,0,,
v000860,-0.138938169,-0.069757245,-0.090149253,-0.095140889,-0.153976537,-0.108074221,0,,
v000861,-0.5199084,-0.226901471,-0.197266839,-0.070154384,-0.14463245,-0.114482952,1,fac1,-1
v000862,0.0317055118,0.2614235933,0.5303345031,-0.272268531,-0.216658999,0.0243923121,1,fac3,1
v000863,-0.128552743,-0.158134484,-0.285143914,-0.113757636,0.0399275644,-0.004620734,0,,
v000864,-0.402015662,-0.236420837,0.0387854328,-0.142987641,1.294311022,-0.178968055,1,fac5,1
v000865,0.6853654078,-0.206056127,-0.136018592,-0.008720415,0.3980628719,0.3115014011,1,fac1,1
v000867,0.3624245584,0.2241836373,-0.0923704,-0.089871687,-0.043267235,-0.086915581,1,fac1,1
v000868,-0.276678052,-0.264743922,-0.096023238,-0.064389516,1.2112319365,-0.176751035,1,fac5,1
v000869,0.3480178672,0.0086039037,0.293061709,0.1806147825,-0.056828118,-0.00274048,1,fac1,1
v000870,-0.092609105,0.0072487426,-0.146464502,0.1355696522,-0.087798998,-0.042653,0,,
v000871,0.1735166301,0.2778806118,0.2771547659,0.1450176499,-0.104575321,-0.079647763,0,,
v000872,-0.035616739,0.0798146934,0.5962358569,0.1812123978,-0.079433979,-0.165395079,1,fac3,1
v000873,0.196893742,-0.077769684,-0.214056727,-0.122563066,-0.037839092,-0.007090033,0,,
v000874,-0.614614917,-0.435894206,-0.362081291,1.0782549082,-0.221368909,-0.118001562,1,fac4,1
v000875,-0.107808753,0.0677655865,-0.096787329,0.1278744206,0.1573141805,0.112883569,0,,
v000876,0.4964719705,-0.149979291,0.212592037,-0.069285297,0.0030061276,-0.008190902,1,fac1,1
v000878,0.4486840956,-0.182898733,-0.062671293,-0.103410982,-0.047607154,0.754855726,1,fac6,1
v000879,0.0593603225,0.4085278018,0.0088195089,-0.151130298,-0.32991811,-0.020420687,1,fac2,1
v000880,0.4366403373,-0.102314607,0.0523425334,-0.079068376,-0.045140927,0.0206644862,1,fac1,1
v000881,0.6110141626,-0.062789956,0.0846686911,0.0361513845,-0.02553085,0.0199607209,1,fac1,1
v000882,0.5095267413,-0.127113852,-0.011688458,-0.155468159,0.0046109475,-0.009677748,1,fac1,1
v000883,0.4584993637,-0.00030683,0.0993565344,-0.102427713,-0.017380678,-0.105055924,1,fac1,1
v000884,-0.390927634,-0.12033362,0.2768000333,-0.573432032,-0.330289505,-0.169928968,1,fac4,-1
v000885,0.0278820482,-0.121856962,-0.233415258,-0.015859587,-0.112955471,-0.10802923,0,,
v000886,0.3021775041,0.2685628033,0.1316970907,-0.021525313,-0.125343165,-0.089114697,1,fac1,1
v000887,0.2536773677,-0.09959372,-0.313630247,-0.059463067,-0.025061484,0.0275840765,1,fac3,-1
v000888,0.4050228943,0.3510761417,0.043272246,-0.080178998,0.0282189188,-0.066328689,1,fac1,1
v000889,-0.634004846,-0.347721336,0.281252191,-0.764259729,-0.346343137,-0.186630311,1,fac4,-1
v000890,-0.024790292,0.5990614427,0.2086261739,0.015608351,-0.047484125,-0.013944277,1,fac2,1
v000891,-0.541198446,-0.33855549,0.2952962872,-0.762992078,-0.295282092,-0.138774107,1,fac4,-1
v000892,0.2875990976,0.5628206738,-0.657746056,-0.093131039,-0.175238784,-0.226102747,1,fac3,-1
v000893,-0.204329155,-0.062334217,0.0640130897,-0.101029422,-0.060836567,-0.05130016,0,,
v000894,-0.4913901,0.1423356388,-0.234676673,-0.023661936,-0.122987077,-0.113221772,1,fac1,-1
v000895,-0.364605258,-0.289852288,-0.453825297,-0.073260625,-0.151339155,-0.083127698,1,fac3,-1
v000896,-0.044654386,0.3357472638,0.4323942086,-0.189658844,0.3325377031,-0.020493459,1,fac3,1
v000897,0.1945753052,0.5198692201,0.2270205829,0.0335106812,0.0016953322,-0.084761433,1,fac2,1
v000898,-0.091913035,0.6664836535,0.1949352065,-0.071841945,-0.114614693,-0.126474429,1,fac2,1
v000899,-0.0296832,0.4351833383,0.4326943527,0.0739019816,0.4173478247,-0.054442342,1,fac2,1
v000900,-0.572159621,1.4198589466,-0.20912859,-0.049844402,-0.017524556,0.0066680919,1,fac2,1
v000901,0.0851718492,0.1247221702,-0.24981741,0.3094405582,0.2040067585,0.1274702624,1,fac4,1
v000902,-0.444993909,-0.127249697,0.2475403148,-0.619701994,-0.318474866,-0.153458993,1,fac4,-1
v000903,0.330643625,0.1219823591,0.1795793771,-0.116081278,-0.053584306,-0.044035305,1,fac1,1
v000904,0.1438303381,0.2429733955,-0.08840376,0.3950423802,-0.255531573,-0.061328801,1,fac4,1
v000905,-0.13034548,-0.239160425,-0.115904283,-0.115155862,-0.119137877,1.1841338602,1,fac6,1
v000906,0.1571179785,0.0471006175,0.2466985823,-0.106484867,-0.32005917,0.3177871521,1,fac5,-1
v000907,0.1056158715,0.0001501684,-1.003335605,-0.090092693,-0.242385015,-0.26153742,1,fac3,-1
v000908,0.3050960426,-0.286122252,-0.185443606,-0.13598818,-0.101369279,0.9148643929,1,fac6,1
v000909,0.1422698397,0.2584184612,0.4838940642,0.1052271321,-0.133683512,-0.116862728,1,fac3,1
v000910,0.5136297538,-0.083920199,0.2666246665,0.047344677,-0.068067742,-0.022961318,1,fac1,1
v000911,-0.031040517,-0.136067106,-0.365936195,-0.176264453,-0.044355047,0.0229503048,1,fac3,-1
v000912,0.1179864916,0.4243157465,0.1216100366,0.1729137598,-0.130648823,-0.04088806,1,fac2,1
v000913,-0.000055544,-0.247923302,0.0191445796,-0.046167971,-0.112410605,1.0798452165,1,fac6,1
v000914,0.5050964001,-0.071985344,0.1260807129,-0.039203908,-0.074462095,-0.193390929,1,fac1,1
v000915,0.3310708059,-0.031972969,0.0657361492,-0.005195178,0.0107724286,-0.054920205,1,fac1,1
v000916,-0.159589428,0.1549930395,0.1762767279,0.4434344303,0.220175111,-0.098449814,1,fac4,1
v000917,0.4746636358,-0.131970659,0.0517771212,-0.056080191,-0.043434576,0.0615638454,1,fac1,1
v000918,0.4365190557,0.0873655882,-0.029246769,-0.396284178,-0.044967962,-0.144040301,1,fac1,1
v000919,0.4772998987,-0.058906005,0.275754742,0.1285624466,-0.026586173,-0.063693183,1,fac1,1
v000920,-0.015547263,-0.037632419,-0.134973134,-0.089287558,0.0653496246,0.0099277273,0,,
v000921,-0.315421199,-0.163181889,-0.278291171,-0.112313368,-0.071423949,-0.036805456,1,fac1,-1
v000922,0.2248133039,-0.202805033,-0.040198454,-0.160968753,-0.065746965,-0.052889694,0,,
v000923,0.3699222825,-0.056173809,-0.430919737,-0.05207734,-0.124095895,-0.283754854,1,fac3,-1
v000924,-0.147237088,-0.182634779,-0.275753799,-0.193107652,-0.071253218,0.0511999501,0,,
v000925,-0.072340015,-0.155659232,-1.006967319,-0.128692609,-0.298170084,-0.435822944,1,fac3,-1
v000926,-0.020902311,-0.080018841,0.4524659437,0.4810000749,-0.002853094,-0.018124493,1,fac4,1
v000927,0.1754070901,0.1275006613,0.5514676951,0.2844344683,-0.048250121,0.1630766899,1,fac3,1
v000928,0.1292002073,0.4372112793,0.1325020647,-0.084717373,-0.059202085,-0.03361605,1,fac2,1
v000929,0.4596436129,0.2963654474,0.0636720406,-0.040891009,-0.054260305,-0.090410473,1,fac1,1
v000930,0.2593864078,0.024132504,0.1925912885,0.0022144778,-0.059013226,-0.197934981,0,,
v000931,0.3370829237,0.3669249527,0.078296876,-0.216483011,0.6301121701,0.0259108328,1,fac5,1
v000932,0.2543960432,0.1278607731,-0.137292982,0.0937554446,-0.156430231,-0.257961759,0,,
v000933,0.2759812106,-0.006892679,0.2244111009,-0.197983249,-0.075648835,-0.002388125,0,,
v000934,0.0075587925,0.3454360554,0.2092632506,0.5224237585,-0.144068631,0.0202003002,1,fac4,1
v000935,0.5000106313,0.2032722429,-0.026798697,-0.02456702,-0.095195806,0.4125088981,1,fac1,1
v000936,0.0581640543,0.3412205422,-0.116389193,0.4365343668,-0.124354346,0.0348501949,1,fac4,1
v000938,-0.239225734,-0.214810675,-0.21561884,-0.133283228,-0.091661046,-0.034548377,0,,
v000939,0.0048870451,0.378063042,0.4194801757,-0.002319168,-0.092784232,0.0286607171,1,fac3,1
v000940,-0.357680147,-0.174028131,-0.058646903,0.0629355316,-0.130321627,1.2904734706,1,fac6,1
v000941,0.1293268741,-0.081825566,-0.744342774,0.0388206573,-0.170935429,-0.214354372,1,fac3,-1
v000942,-0.343066022,-0.204973218,-0.192837725,-0.153782013,-0.003461292,-0.021836862,1,fac1,-1
v000943,0.4572541117,-0.004267079,0.3118941504,0.0586397839,0.0543678621,-0.066714679,1,fac1,1
v000944,0.4254840708,-0.022721863,0.318961658,0.2858141913,-0.049214674,0.0236768054,1,fac1,1
v000945,0.5778514758,-0.014738516,0.1726161265,0.0120106612,-0.018469136,0.0145276415,1,fac1,1
v000946,0.4899044535,0.2723163586,0.3034389279,0.1667777866,0.0913623574,0.083690009,1,fac1,1
v000947,0.3910114644,0.0846596752,0.1542133533,0.0011967332,-0.13556481,-0.003623154,1,fac1,1
v000948,0.2729747258,0.263690116,-0.09008523,0.1647879473,-0.095549034,-0.084113907,0,,
v000949,-0.015692454,0.1771997433,-0.09933,0.2593626506,-0.241808843,0.1403557339,0,,
v000950,-0.249574292,-0.061091737,0.3544266082,0.2904074682,-0.041114734,-0.062469167,1,fac3,1
v000951,-0.223013642,-0.247931408,-0.062632984,-0.043313391,1.1575828748,-0.115742171,1,fac5,1
v000952,-0.237563744,-0.130396314,-0.204425142,-0.188530876,-0.127016673,-0.056442929,0,,
v000953,0.4994943207,-0.040934042,0.3460601586,0.0906969578,-0.006077,-0.049020581,1,fac1,1
v000954,0.412626156,-0.090762115,0.1412839995,0.0506073187,-0.13800456,-0.030349885,1,fac1,1
v000956,0.2471613787,-0.201436877,0.2144438628,-0.401996169,-0.135359197,-0.082251828,1,fac4,-1
v000957,0.2020476186,-0.12081142,-0.117287161,-0.187792355,-0.079620987,-0.072536916,0,,
v000958,0.3144790976,0.3179561062,-0.298528575,0.0559960723,-0.10892314,-0.222793992,1,fac2,1
v000959,-0.332592564,-0.326315445,-0.139037488,-0.057834903,-0.127293888,1.3783890943,1,fac6,1
v000960,-0.185612215,0.1333835301,0.1461355511,0.0605535478,-0.078786872,0.0063902756,0,,
v000961,-0.142848922,-0.227077971,-0.167006162,-0.129598653,-0.140002201,1.3056936265,1,fac6,1
v000962,0.4936731793,-0.155982515,-0.816612603,-0.029480058,-0.256523269,-0.179932245,1,fac3,-1
v000963,0.3061553213,0.1678238283,-0.043239862,0.3522067772,-0.15580249,-0.171122048,1,fac4,1
v000964,0.5640560731,-0.052786496,-0.081988722,0.1271250757,-0.119160728,-0.295532631,1,fac1,1
v000965,0.0107262444,-0.002154707,0.4915461447,0.4325709927,-0.109233363,-0.067617688,1,fac3,1
v000966,0.3105340406,0.3644098957,0.1010837927,-0.073065643,-0.143087752,-0.001846931,1,fac2,1
v000967,0.4093414513,-0.052802546,-0.086633474,-0.031113588,-0.08448742,-0.120723674,1,fac1,1
v000968,0.1726835766,0.3422425493,0.1904349753,-0.106654644,-0.100930754,-0.070941241,1,fac2,1
v000969,0.0831065532,-0.392983196,0.5518065299,0.7197705951,-0.118612642,0.7265646428,1,fac6,1
v000970,-0.045433533,0.0522032966,0.4814845045,0.8292139122,-0.09336713,-0.122135519,1,fac4,1
v000972,-0.016885995,0.3080834713,0.1772606902,0.4807697741,-0.120383326,-0.105573276,1,fac4,1
v000973,0.3847764423,-0.094526488,0.1583692474,0.0519253419,-0.076349267,-0.044170494,1,fac1,1
v000974,0.2866056405,-0.186499268,-0.110445793,-0.090827036,-0.06078767,-0.128835633,0,,
v000975,0.3323742707,-0.171749612,0.0769917352,0.1118929813,-0.000223893,-0.086092776,1,fac1,1
v000976,-0.621805623,-0.356605981,-0.216101364,1.100511932,-0.21479563,-0.099170001,1,fac4,1
v000977,0.5355591351,-0.122834128,-0.009891197,-0.113136239,0.0186110128,-0.046218666,1,fac1,1
v000978,0.1829683057,0.4270440846,0.3603709765,0.0310929463,-0.030778642,-0.045996663,1,fac2,1
v000979,0.2366394419,-0.080276964,-0.237259148,-0.156690139,-0.035955191,-0.012595529,0,,
v000980,0.0587354883,0.3998965855,0.4323545303,0.1881093502,-0.115832112,0.0018462948,1,fac3,1
v000981,-0.187107101,-0.168414243,-0.167536529,-0.054239486,-0.144775427,1.2586695467,1,fac6,1
v000982,-0.346344474,-0.281301038,-0.265634312,-0.149708073,-0.092827927,-0.080754235,1,fac1,-1
v000983,-0.518449169,-0.220219628,-0.204557782,-0.275300677,-0.150743792,-0.182452278,1,fac1,-1
v000984,0.3738256776,-0.037869563,0.2736166827,0.0942791291,-0.053438839,-0.11162913,1,fac1,1
v000985,0.2945562994,0.2489127877,0.1723114183,-0.018345399,-0.112616654,0.4648165237,1,fac6,1
v000986,0.2869708181,-0.18095112,0.3640778518,0.0247782042,-0.072586475,-0.117463008,1,fac3,1
v000987,0.0096699074,0.240962014,0.3408590891,0.6106689236,-0.076825701,-0.042844177,1,fac4,1
v000988,-0.082969081,-0.251964598,0.4468550018,0.8914871728,-0.052296605,-0.086571868,1,fac4,1
v000989,-0.366237914,-0.309392693,0.283980889,1.1089662344,-0.028051463,-0.023298901,1,fac4,1
v000990,0.0076579637,0.3380231372,0.2653226944,0.5631628262,-0.086058944,-0.123486557,1,fac4,1
v000991,0.4058711392,0.1136633743,0.0097990367,-0.128585778,-0.061562248,-0.127817072,1,fac1,1
v000992,0.5336682444,-0.074328593,0.323212467,-0.035229661,0.0653771442,-0.117731924,1,fac1,1
v000993,0.4865809093,-0.077145689,-0.027483455,-0.036394452,-0.038982052,-0.017182186,1,fac1,1
v000994,0.6380946095,-0.163822262,0.0052019507,-0.181946854,-0.026457803,-0.067515181,1,fac1,1
v000995,0.041163965,0.0337139107,0.5039627002,0.2597033103,-0.024793409,-0.123244079,1,fac3,1
v000996,0.2388006543,0.1870936088,-0.150110513,0.0846473971,-0.160625598,-0.2654108,0,,
v000997,0.2410018972,0.3784450985,0.2361958482,-0.074801541,-0.074787185,-0.090676612,1,fac2,1
v000998,-0.323739522,-0.05754475,-0.140832617,-0.17637856,-0.050836966,-0.029143984,1,fac1,-1
v000999,0.5676676199,0.1777058552,-0.147418765,-0.113564354,-0.114237004,-0.061604261,1,fac1,1
v001000,0.3525847823,0.0433296967,0.3170618636,0.1621106369,-0.050649863,0.0556294963,1,fac1,1
v001001,-0.699400209,-0.348236016,0.2891351332,-0.735772575,-0.365285847,-0.175247915,1,fac4,-1
v001002,0.0562179852,0.0697480742,0.3439264638,0.0750499004,-0.030436509,-0.034831213,1,fac3,1
v001003,0.3014468958,-0.003669219,0.1826346715,-0.082300639,-0.010662741,-0.042587648,1,fac1,1
v001004,-0.486734921,-0.123307196,-0.152876194,-0.130756018,-0.154426307,-0.098120475,1,fac1,-1
v001005,-0.470483942,-0.173673564,-0.232960987,-0.262299692,-0.129236678,-0.179405803,1,fac1,-1
v001006,0.4023957665,-0.064651508,0.0359148365,-0.020869248,-0.010896488,0.0495145314,1,fac1,1
v001007,-0.34003566,-0.176917659,-0.06654845,-0.124756815,1.1859671149,-0.123561083,1,fac5,1
v001008,-0.124458483,-0.170363957,-0.067845735,-0.14596673,-0.08798054,-0.116503657,0,,
v001009,-0.433569505,0.0399711608,-0.107562568,0.1446108684,0.0006281095,-0.03739489,1,fac1,-1
v001010,0.0878720718,0.5514858881,0.2369974146,-0.024711165,-0.031723391,0.0178435638,1,fac2,1
v001011,0.2929687629,0.2429305669,0.0802184069,0.0848956645,0.4986299474,-0.107429358,1,fac5,1
v001012,0.5552989235,-0.098096715,-0.253813834,-0.101073037,0.0073189866,-0.052929272,1,fac1,1
v001013,0.2212587854,-0.135848048,0.3927702136,0.1888056106,-0.018768062,-0.055101729,1,fac3,1
v001014,0.2640893999,0.048023951,-0.017732003,0.3853118987,-0.208826557,0.4053965502,1,fac6,1
v001015,0.4054877274,-0.217883648,-0.45491224,-0.141732793,-0.09895871,-0.110145662,1,fac3,-1
v001016,-0.092261543,-0.074549621,0.4613364279,0.5175154404,-0.089457068,-0.102952697,1,fac4,1
v001017,0.2291119564,0.1128315057,0.5059430646,0.0374807415,-0.0839115,-0.142124635,1,fac3,1
v001018,0.3820105968,-0.115037267,-0.778101803,-0.108025036,-0.188117512,-0.255042795,1,fac3,-1
v001019,-0.269935479,0.387934087,-0.036076338,-0.060814848,-0.086229158,1.0605012737,1,fac6,1
v001020,0.2378225562,-0.04241867,0.5294746809,0.1920019658,-0.112488513,-0.092240173,1,fac3,1
v001021,0.2800772023,-0.095752667,0.5556494593,0.1556273559,-0.052873824,-0.134811509,1,fac3,1
v001022,0.247942916,0.1749213403,-0.125644228,0.4940909701,-0.217880371,-0.215795655,1,fac4,1
v001023,0.063883055,0.1295036814,0.1693450311,0.3448125034,-0.000160405,0.0086777696,1,fac4,1
v001024,-0.283570799,-0.267487641,-0.35016173,-0.214011429,-0.082573259,-0.146157396,1,fac3,-1
v001025,-0.277629685,0.4120320903,0.1172626222,-0.107013259,-0.108871881,0.9640807838,1,fac6,1
v001026,-0.152474843,-0.104049609,0.2649887594,0.9321509971,-0.073966888,0.0076961204,1,fac4,1
v001027,0.1861335048,0.3205357706,0.2539796533,0.3001740625,-0.063856849,-0.001520951,1,fac2,1
v001028,-0.325053399,-0.244490589,-0.051876832,-0.139512189,1.2713142157,-0.12005878,1,fac5,1
v001029,-0.565594903,-0.221466756,-0.159195438,-0.039818124,-0.12942867,-0.081429026,1,fac1,-1
v001030,0.5059835236,0.1267952404,-0.031431611,0.0777607402,-0.088931026,0.0866862844,1,fac1,1
v001031,-0.296674371,-0.129112295,-0.046502848,0.0123352936,-0.211979967,1.2635249222,1,fac6,1
v001032,0.1719423468,-0.123136386,0.3976274219,0.5498287798,0.4939621426,-0.046980291,1,fac4,1
v001033,0.4034322462,-0.063683019,0.1977218345,-0.090307632,-0.024087961,0.019630156,1,fac1,1
v001034,0.6605271176,-0.202246016,-0.129364499,-0.064313453,-0.061867892,-0.110210324,1,fac1,1
v001035,-0.062079671,-0.147286227,-0.246819655,-0.039000874,0.0231424672,-0.037677856,0,,
v001036,0.0463142524,0.1077776391,0.4241502296,0.2097556718,0.031392929,-0.145407414,1,fac3,1
v001037,0.5570682606,-0.154185446,-0.236728755,-0.11095812,-0.047347397,-0.004673885,1,fac1,1
v001038,0.5511228922,0.0347903585,0.00403064,-0.086980518,-0.034388579,-0.157037103,1,fac1,1
v001039,0.4704754818,0.1127787369,0.1929717878,-0.001373273,0.0908700827,-0.057766577,1,fac1,1
v001040,0.1557026293,0.1053879379,-0.18750456,0.2673109957,0.2379482001,0.1649130346,0,,
v001041,-0.014681174,0.4140108668,0.3483991015,0.2363383472,-0.042676397,-0.064155186,1,fac2,1
v001043,-0.333381029,-0.239297467,-0.025923104,-0.110802226,1.206842668,-0.09712815,1,fac5,1
v001044,-0.189928768,0.8454123447,0.3424130569,0.0511696499,-0.094079864,-0.08405332,1,fac2,1
v001045,0.0358003385,-0.134324052,-0.278347426,0.0416909023,-0.012817016,0.0404367907,0,,
v001046,0.0378228714,0.4061053512,0.3305530425,-0.065561377,-0.007760948,-0.196178918,1,fac2,1
v001047,-0.001771039,0.1659643606,0.4151579735,0.3115290178,0.019462076,-0.081138955,1,fac3,1
v001048,-0.126282711,0.2600144985,0.0354014693,0.1505570455,-0.074200503,-0.039855673,0,,
v001049,0.1774702526,-0.068880364,-0.260165781,0.0010980919,0.0273113132,0.1616496214,0,,
v001050,-0.334030331,-0.172581251,-0.384133504,-0.173459977,-0.066306515,-0.061465105,1,fac3,-1
v001051,0.4476725632,-0.102464986,0.2445989495,-0.162992755,-0.042724717,-0.042630339,1,fac1,1
v001052,0.4955724214,-0.183886176,0.1596687151,-0.338897741,-0.123224543,0.0445419624,1,fac1,1
v001053,0.2987436688,0.2442467432,0.1612087376,0.1080732401,-0.120752045,0.060490629,0,,
v001054,0.0408139996,-0.226331709,0.1934852772,0.1215364389,-0.115442047,-0.032254299,0,,
v001055,-0.326859964,-0.291179753,-0.076691309,-0.083258869,-0.12653952,1.2321034946,1,fac6,1
v001056,-0.337683167,-0.263316251,-0.066444335,-0.097717216,1.2638379674,-0.17580757,1,fac5,1
