Thank	VB	thank
tell	VB	tell
us	PP	us
these	DT	these
stories	NNS	story
and	CC	and
inspire	VB	inspire
others	NNS	other
on	IN	on
the	DT	the
website	NN	website
.	SENT	.
We	PP	we
created	VBD	create
a	DT	a
website	NN	website
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
switch	VB	switch
to	TO	to
"	``	"
we	PP	we
,	,	,
"	''	"
and	CC	and
not	RB	not
"	``	"
I	PP	I
,	,	,
"	''	"
hope	VBP	hope
:	:	:
We	PP	we
hope	VBP	hope
that	IN	that
the	DT	the
attendees	NNS	attendee
of	IN	of
this	DT	this
conference	NN	conference
will	MD	will
usher	VB	usher
in	IN	in
a	DT	a
new	JJ	new
era	NN	era
of	IN	of
participation	NN	participation
in	IN	in
our	PP$	our
public	JJ	public
schools	NNS	school
.	SENT	.
We	PP	we
hope	VBP	hope
that	IN	that
you	PP	you
will	MD	will
take	VB	take
the	DT	the
lead	NN	lead
in	IN	in
partnering	VBG	partner
your	PP$	your
innovative	JJ	innovative
spirit	NN	spirit
and	CC	and
expertise	NN	expertise
with	IN	with
that	DT	that
of	IN	of
innovative	JJ	innovative
educators	NNS	educator
in	IN	in
your	PP$	your
community	NN	community
.	SENT	.
Always	RB	always
let	VB	let
the	DT	the
teachers	NNS	teacher
lead	VBP	lead
the	DT	the
way	NN	way
.	SENT	.
They	PP	they
will	MD	will
tell	VB	tell
you	PP	you
how	WRB	how
to	TO	to
be	VB	be
useful	JJ	useful
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
you	PP	you
'	POS	'
ll	JJ	<unknown>
step	NN	step
in	IN	in
and	CC	and
help	VB	help
out	RP	out
.	SENT	.
There	EX	there
are	VBP	be
a	DT	a
million	CD	million
ways	NNS	way
.	SENT	.
You	PP	you
can	MD	can
walk	VB	walk
up	RP	up
to	TO	to
your	PP$	your
local	JJ	local
school	NN	school
and	CC	and
consult	VB	consult
with	IN	with
the	DT	the
teachers	NNS	teacher
.	SENT	.
They	PP	they
'	POS	'
ll	NNS	<unknown>
always	RB	always
tell	VBP	tell
you	PP	you
how	WRB	how
to	TO	to
help	VB	help
.	SENT	.
So	RB	so
,	,	,
this	DT	this
is	VBZ	be
with	IN	with
Hot	JJ	hot
Studio	NN	studio
in	IN	in
San	NP	San
Francisco	NP	Francisco
,	,	,
they	PP	they
did	VBD	do
this	DT	this
phenomenal	JJ	phenomenal
job	NN	job
.	SENT	.
This	DT	this
website	NN	website
is	VBZ	be
already	RB	already
up	RB	up
,	,	,
it	PP	it
'	POS	'
s	NN	S
already	RB	already
got	VBD	get
a	DT	a
bunch	NN	bunch
of	IN	of
stories	NNS	story
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
ideas	NNS	idea
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
called	VBD	call
"	``	"
Once	RB	once
Upon	IN	upon
a	DT	a
School	NP	School
,	,	,
"	''	"
which	WDT	which
is	VBZ	be
a	DT	a
great	JJ	great
title	NN	title
,	,	,
I	PP	I
think	VBP	think
.	SENT	.
This	DT	this
site	NN	site
will	MD	will
document	VB	document
every	DT	every
story	NN	story
,	,	,
every	DT	every
project	NN	project
that	WDT	that
comes	VBZ	come
out	RP	out
of	IN	of
this	DT	this
conference	NN	conference
and	CC	and
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
So	RB	so
you	PP	you
go	VBP	go
to	TO	to
the	DT	the
website	NN	website
,	,	,
you	PP	you
see	VBP	see
a	DT	a
bunch	NN	bunch
of	IN	of
ideas	NNS	idea
you	PP	you
can	MD	can
be	VB	be
inspired	VBN	inspire
by	IN	by
and	CC	and
then	RB	then
you	PP	you
add	VBP	add
your	PP$	your
own	JJ	own
projects	NNS	project
once	IN	once
you	PP	you
get	VBP	get
started	VBN	start
.	SENT	.
Hot	JJ	hot
Studio	NN	studio
did	VBD	do
a	DT	a
great	JJ	great
job	NN	job
in	IN	in
a	DT	a
very	RB	very
tight	JJ	tight
deadline	NN	deadline
.	SENT	.
So	RB	so
,	,	,
visit	VBP	visit
the	DT	the
site	NN	site
.	SENT	.
If	IN	if
you	PP	you
have	VBP	have
any	DT	any
questions	NNS	question
,	,	,
you	PP	you
can	MD	can
ask	VB	ask
this	DT	this
guy	NN	guy
,	,	,
who	WP	who
'	''	'
s	VBG	<unknown>
our	PP$	our
director	NN	director
of	IN	of
national	JJ	national
programs	NNS	program
.	SENT	.
He	PP	he
'	''	'
ll	NN	ll
be	VB	be
on	IN	on
the	DT	the
phone	NN	phone
.	SENT	.
You	PP	you
email	VBP	<unknown>
him	PP	him
,	,	,
he	PP	he
'	POS	'
ll	NNS	<unknown>
answer	VBP	answer
any	DT	any
question	NN	question
you	PP	you
possibly	RB	possibly
want	VBP	want
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
ll	NNS	<unknown>
get	VBP	get
you	PP	you
inspired	VBN	inspire
and	CC	and
get	VB	get
you	PP	you
going	VBG	go
and	CC	and
guide	VB	guide
you	PP	you
through	IN	through
the	DT	the
process	NN	process
so	RB	so
that	IN	that
you	PP	you
can	MD	can
affect	VB	affect
change	NN	change
.	SENT	.
And	CC	and
it	PP	it
can	MD	can
be	VB	be
fun	NN	fun
!	SENT	!
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
point	NN	point
of	IN	of
this	DT	this
talk	NN	talk
â	NP	<unknown>
it	PP	it
needn	NP	<unknown>
'	POS	'
t	NN	t
be	VB	be
sterile	JJ	sterile
.	SENT	.
It	PP	it
needn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
bureaucratically	RB	bureaucratically
untenable	JJ	untenable
.	SENT	.
You	PP	you
can	MD	can
do	VB	do
and	CC	and
use	VB	use
the	DT	the
skills	NNS	skill
that	IN	that
you	PP	you
have	VBP	have
.	SENT	.
The	DT	the
schools	NNS	school
need	VBP	need
you	PP	you
.	SENT	.
The	DT	the
teachers	NNS	teacher
need	VBP	need
you	PP	you
.	SENT	.
Students	NNS	student
and	CC	and
parents	NNS	parent
need	VBP	need
you	PP	you
.	SENT	.
They	PP	they
need	VBP	need
your	PP$	your
actual	JJ	actual
person	NN	person
:	:	:
your	PP$	your
physical	JJ	physical
personhood	NN	<unknown>
and	CC	and
your	PP$	your
open	JJ	open
minds	NNS	mind
and	CC	and
open	JJ	open
ears	NNS	ear
and	CC	and
boundless	JJ	boundless
compassion	NN	compassion
,	,	,
sitting	VBG	sit
next	JJ	next
to	TO	to
them	PP	them
,	,	,
listening	VBG	listen
and	CC	and
nodding	VBG	nod
and	CC	and
asking	VBG	ask
questions	NNS	question
for	IN	for
hours	NNS	hour
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
Some	DT	some
of	IN	of
these	DT	these
kids	NNS	kid
just	RB	just
don	VBP	don
'	POS	'
t	NN	t
plain	RB	plain
know	VBP	know
how	WRB	how
good	JJ	good
they	PP	they
are	VBP	be
:	:	:
how	WRB	how
smart	JJ	smart
and	CC	and
how	WRB	how
much	JJ	much
they	PP	they
have	VBP	have
to	TO	to
say	VB	say
.	SENT	.
You	PP	you
can	MD	can
tell	VB	tell
them	PP	them
.	SENT	.
You	PP	you
can	MD	can
shine	VB	shine
that	DT	that
light	NN	light
on	IN	on
them	PP	them
,	,	,
one	CD	one
human	JJ	human
interaction	NN	interaction
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
So	RB	so
we	PP	we
hope	VBP	hope
you	PP	you
'	''	'
ll	NNS	<unknown>
join	VBP	join
us	PP	us
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
