file_id	link	speaker	wordcount	title	duration	tags	views	year	talk	video	event	ted_id
003281	https://www.ted.com/talks/tom_thum_and_matthew_broadhurst_what_a_beatboxer_s_vocal_cords_look_like_in_action/transcript?language=en	Tom Thum and Matthew Broadhurst	1890	What happens in your throat when you beatbox?	1040.0	tedx,live music,medical imaging,music,performance,entertainment,vocals,funny,creativity	383367	2018	tom_thum_and_matthew_broadhurst_what_a_beatboxer_s_vocal_cords_look_like_in_action	https://pc.tedcdn.com/talk/stream/2018X/Blank/TomThumandMatthewBroadhurst_2018X-180k.mp4	TEDxSydney	32071
003282	https://www.ted.com/talks/valentin_hammoudi_how_tall_can_a_tree_grow/transcript?language=en	Valentin Hammoudi	641	How tall can a tree grow?	266.0	nature,natural resources,trees,ted-ed,animation,evolution,biology	493588	2019	valentin_hammoudi_how_tall_can_a_tree_grow	https://pc.tedcdn.com/talk/stream/2019E/Blank/ValentinHammoudi_Trees_2019E-180k.mp4	TED-Ed	36770
003283	https://www.ted.com/talks/victor_demaria_pesce_como_un_doctor_de_astronautas_capacita_al_cuerpo_para_el_espacio/transcript?language=en	Víctor Demaría Pesce	1351	Cómo un doctor de astronautas capacita al cuerpo para el espacio	0	health,exploration,human body,space,medical research	13634	2016	victor_demaria_pesce_como_un_doctor_de_astronautas_capacita_al_cuerpo_para_el_espacio	NODATA	TEDxRiodelaPlata	37856
003284	https://www.ted.com/talks/virginia_wotring_how_i_built_a_first_aid_kit_for_astronauts/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
003285	https://www.ted.com/talks/yvonne_van_amerongen_the_dementia_village_that_s_redefining_elder_care/transcript?language=en	Yvonne van Amerongen	1391	The &quot;dementia village&quot; that&#39;s redefining elder care	630.0	health care,health,society,innovation,future,humanity,disease,illness,personal growth,mental health	1549919	2018	yvonne_van_amerongen_the_dementia_village_that_s_redefining_elder_care	https://pc.tedcdn.com/talk/stream/2018W/Blank/YvonnevanAmerongen_2018W-180k.mp4	TEDWomen 2018	35401
003286	https://www.ted.com/talks/a_ted_speaker_s_worst_nightmare/transcript?language=en	Improv Everywhere	104	A TED speaker&#39;s worst nightmare	229.0	entertainment,performance,performance art	3331353	2012	a_ted_speaker_s_worst_nightmare	https://pc.tedcdn.com/talk/stream/2012/Blank/ColinRobertson_2012-180k.mp4	TED2012	1382
003287	https://www.ted.com/talks/ayah_bdeir_building_blocks_that_blink_beep_and_teach/transcript?language=en	Ayah Bdeir	787	Building blocks that blink, beep and teach	327.0	ted fellows,creativity,education,technology,toy,code	1265441	2012	ayah_bdeir_building_blocks_that_blink_beep_and_teach	https://pc.tedcdn.com/talk/stream/2012U/Blank/AyahBdeir_2012U-180k.mp4	TED2012	1404
003288	https://www.ted.com/talks/billy_collins_everyday_moments_caught_in_time/transcript?language=en	Billy Collins	2054	Everyday moments, caught in time	913.0	culture,entertainment,humor,poetry	1306175	2012	billy_collins_everyday_moments_caught_in_time	https://pc.tedcdn.com/talk/stream/2012/Blank/BillyCollins_2012-180k.mp4	TED2012	1398
003289	https://www.ted.com/talks/brene_brown_listening_to_shame/transcript?language=en	Brené Brown	2857	Listening to shame	1238.0	brain,culture,psychology,self	12583577	2012	brene_brown_listening_to_shame	https://pc.tedcdn.com/talk/stream/2012/Blank/BreneBrown_2012-180k.mp4	TED2012	1391
003290	https://www.ted.com/talks/chip_kidd_designing_books_is_no_laughing_matter_ok_it_is/transcript?language=en	Chip Kidd	2118	Designing books is no laughing matter. OK, it is.	1036.0	creativity,design,humor,literature	2444639	2012	chip_kidd_designing_books_is_no_laughing_matter_ok_it_is	https://pc.tedcdn.com/talk/stream/2012/Blank/ChipKidd_2012-180k.mp4	TED2012	1410
003291	https://www.ted.com/talks/daniel_schnitzer_inventing_is_the_easy_part/transcript?language=en	Daniel Schnitzer	929	Inventing is the easy part. Marketing takes work	338.0	tedx,alternative energy,global issues,green,poverty,technology	337309	2011	daniel_schnitzer_inventing_is_the_easy_part	https://pc.tedcdn.com/talk/stream/2011X/Blank/DanielSchnitzer_2011X-180k.mp4	TEDxPittsburgh	1406
003292	https://www.ted.com/talks/deep_ocean_mysteries_and_wonders/transcript?language=en	David Gallo	1717	Deep ocean mysteries and wonders	507.0	ted-ed,biology,deextinction,exploration,science,oceans,submarine,environment,ecology,marine biology	663065	2012	deep_ocean_mysteries_and_wonders	https://pc.tedcdn.com/talk/stream/2012E/Blank/DavidGallo_DeepOcean_2012E-180k.mp4	TED-Ed	1387
003293	https://www.ted.com/talks/donald_sadoway_the_missing_link_to_renewable_energy/transcript?language=en	Donald Sadoway	1923	The missing link to renewable energy	915.0	alternative energy,energy,invention,technology,electricity	2219951	2012	donald_sadoway_the_missing_link_to_renewable_energy	https://pc.tedcdn.com/talk/stream/2012/Blank/DonaldSadoway_2012-180k.mp4	TED2012	1401
003294	https://www.ted.com/talks/frank_warren_half_a_million_secrets/transcript?language=en	Frank Warren	1425	Half a million secrets	684.0	creativity,design,memory,storytelling,community	3280072	2012	frank_warren_half_a_million_secrets	https://pc.tedcdn.com/talk/stream/2012/Blank/FrankWarren_2012-180k.mp4	TED2012	1416
003295	https://www.ted.com/talks/frans_de_waal_do_animals_have_morals/transcript?language=en	Frans de Waal	2854	Moral behavior in animals	1012.0	tedx,animals,community,monkeys,morality,science	4654380	2011	frans_de_waal_do_animals_have_morals	https://pc.tedcdn.com/talk/stream/2011X/Blank/FransDeWaal_2011X-180k.mp4	TEDxPeachtree	1417
003296	https://www.ted.com/talks/how_simple_ideas_lead_to_scientific_discoveries/transcript?language=en	Adam Savage	1349	How simple ideas lead to scientific discoveries	451.0	ted-ed,creativity,education,science,simplicity,technology,exploration,nobel prize,ancient world,curiosity,innovation,space,physics,planets,history,math	2780534	2011	how_simple_ideas_lead_to_scientific_discoveries	https://pc.tedcdn.com/talk/stream/2011E/Blank/AdamSavage_SimpleIdeas_2011E-180k.mp4	TED-Ed	1388
003297	https://www.ted.com/talks/jack_choi_on_the_virtual_dissection_table/transcript?language=en	Jack Choi	618	On the virtual dissection table	396.0	health care,interface design,medical research,technology	1019281	2012	jack_choi_on_the_virtual_dissection_table	https://pc.tedcdn.com/talk/stream/2012/Blank/JackChoi_2012-180k.mp4	TED2012	1411
003298	https://www.ted.com/talks/jer_thorp_make_data_more_human/transcript?language=en	Jer Thorp	2897	Make data more human	1042.0	tedx,data,design,media,news	294484	2011	jer_thorp_make_data_more_human	https://pc.tedcdn.com/talk/stream/2011X/Blank/JerThorp_2011X-180k.mp4	TEDxVancouver	1400
003299	https://www.ted.com/talks/jonathan_foley_the_other_inconvenient_truth/transcript?language=en	Jonathan Foley	3179	The other inconvenient truth	1066.0	tedx,agriculture,environment,global issues,global commons	856800	2010	jonathan_foley_the_other_inconvenient_truth	https://pc.tedcdn.com/talk/stream/2010X/Blank/JonathanFoley_2010X-180k.mp4	TEDxTC	1412
003300	https://www.ted.com/talks/jonathan_haidt_humanity_s_stairway_to_self_transcendence/transcript?language=en	Jonathan Haidt	2833	Religion, evolution, and the ecstasy of self-transcendence	1096.0	culture,evolution,religion,evolutionary psychology	1315054	2012	jonathan_haidt_humanity_s_stairway_to_self_transcendence	https://pc.tedcdn.com/talk/stream/2012/Blank/JonathanHaidt_2012-180k.mp4	TED2012	1389
003301	https://www.ted.com/talks/kelli_anderson_design_to_challenge_reality/transcript?language=en	Kelli Anderson	2265	Design to challenge reality	953.0	tedx,art,design,materials	359397	2011	kelli_anderson_design_to_challenge_reality	https://pc.tedcdn.com/talk/stream/2011X/Blank/KelliAnderson_2011X-180k.mp4	TEDxPhoenix	1383
003302	https://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career/transcript?language=en	Larry Smith	2073	Why you will fail to have a great career	915.0	tedx,business,failure,goal-setting,happiness,success	6701604	2011	larry_smith_why_you_will_fail_to_have_a_great_career	https://pc.tedcdn.com/talk/stream/2011X/Blank/LarrySmith_2011X-180k.mp4	TEDxUW	1384
003303	https://www.ted.com/talks/leymah_gbowee_unlock_the_intelligence_passion_greatness_of_girls/transcript?language=en	Leymah Gbowee	1929	Unlock the intelligence, passion, greatness of girls	879.0	global issues,peace,social change,women	1282341	2012	leymah_gbowee_unlock_the_intelligence_passion_greatness_of_girls	https://pc.tedcdn.com/talk/stream/2012/Blank/LeymahGbowee_2012-180k.mp4	TED2012	1403
003304	https://www.ted.com/talks/lucy_mcrae_how_can_technology_transform_the_human_body/transcript?language=en	Lucy McRae	577	How can technology transform the human body?	239.0	ted fellows,architecture,design,smell,technology,human body	1642112	2012	lucy_mcrae_how_can_technology_transform_the_human_body	https://pc.tedcdn.com/talk/stream/2012/Blank/LucyMcRae_2012-180k.mp4	TED2012	1413
003305	https://www.ted.com/talks/marco_tempest_a_magical_tale_with_augmented_reality/transcript?language=en	Marco Tempest	811	A magical tale (with augmented reality)	391.0	art,design,entertainment,illusion,magic,technology	1461723	2012	marco_tempest_a_magical_tale_with_augmented_reality	https://pc.tedcdn.com/talk/stream/2012/Blank/MarcoTempest_2012-180k.mp4	TED2012	1405
003306	https://www.ted.com/talks/mark_raymond_victims_of_the_city/transcript?language=en	Mark Raymond	3525	Victims of the city	1191.0	tedx,architecture,cities,design,social change,sustainability	175226	2011	mark_raymond_victims_of_the_city	https://pc.tedcdn.com/talk/stream/2011X/Blank/MarkRaymond_2011X-180k.mp4	TEDxPortofSpain	1393
003307	https://www.ted.com/talks/melinda_gates_let_s_put_birth_control_back_on_the_agenda/transcript?language=en	Melinda Gates	3694	Let&#39;s put birth control back on the agenda	1527.0	tedx,culture,global issues,health care,population,sex	1236976	2012	melinda_gates_let_s_put_birth_control_back_on_the_agenda	https://pc.tedcdn.com/talk/stream/2012X/Blank/MelindaGates_2012X-180k.mp4	TEDxChange	1418
003308	https://www.ted.com/talks/noel_bairey_merz_the_single_biggest_health_threat_women_face/transcript?language=en	Noel Bairey Merz	2436	The single biggest health threat women face	959.0	tedx,health,heart health,medical research,medicine,science,women,public health,politics,activism,physiology,medical imaging,illness,health care,biology,disease	871770	2011	noel_bairey_merz_the_single_biggest_health_threat_women_face	https://pc.tedcdn.com/talk/stream/2011X/Blank/NoelMerz_2011X-180k.mp4	TEDxWomen 2011	1396
003309	https://www.ted.com/talks/peter_saul_let_s_talk_about_dying/transcript?language=en	Peter Saul	2465	Let&#39;s talk about dying	799.0	tedx,death,global issues,health,health care	1044436	2011	peter_saul_let_s_talk_about_dying	https://pc.tedcdn.com/talk/stream/2011X/Blank/PeterSaul_2011X-180k.mp4	TEDxNewy	1399
003310	https://www.ted.com/talks/put_the_financial_aid_in_the_bag/transcript?language=en	Carvens Lissaint	797	&quot;Put the financial aid in the bag&quot;	304.0	ted-ed,culture,entertainment,language,poetry,youth,tedyouth	362718	2011	put_the_financial_aid_in_the_bag	https://pc.tedcdn.com/talk/stream/2011E/Blank/CarvensLissaint_FinancialAid_2011E-180k.mp4	TEDYouth 2011	1415
003311	https://www.ted.com/talks/questions_no_one_knows_the_answers_to/transcript?language=en	Chris Anderson (TED)	1805	Questions no one knows the answers to	727.0	ted-ed,education,mind,science,philosophy,space,planets,consciousness,math,physics,extraterrestrial life,curiosity,cosmos,universe,string theory,dark matter,nanoscale	16973768	2012	questions_no_one_knows_the_answers_to	https://pc.tedcdn.com/talk/stream/2012E/Blank/ChrisAnderson_Questions_2012E-180k.mp4	TED-Ed	1386
003312	https://www.ted.com/talks/regina_dugan_from_mach_20_glider_to_humming_bird_drone/transcript?language=en	Regina Dugan	2927	From mach-20 glider to hummingbird drone	1501.0	drones,flight,innovation,military,science,technology,physics,biomimicry,invention,design,robots,nanoscale,biology,weather,materials,birds,prosthetics,vaccines,neuroscience,health,internet,community,engineering,nature,children,product design,rocket science	1732325	2012	regina_dugan_from_mach_20_glider_to_humming_bird_drone	https://pc.tedcdn.com/talk/stream/2012/Blank/ReginaDugan_2012-180k.mp4	TED2012	1402
003313	https://www.ted.com/talks/rick_falkvinge_i_am_a_pirate/transcript?language=en	Rick Falkvinge	2444	I am a pirate	1097.0	internet,tedx,global issues,politics,technology	216581	2013	rick_falkvinge_i_am_a_pirate	https://pc.tedcdn.com/talk/stream/2013X/Blank/RickFalkvinge_2013X-180k.mp4	TEDxOslo	1407
003314	https://www.ted.com/talks/rob_reid_the_8_billion_ipod/transcript?language=en	Rob Reid	699	The $8 billion iPod	311.0	business,entertainment,humor,music,comedy	3194094	2012	rob_reid_the_8_billion_ipod	https://pc.tedcdn.com/talk/stream/2012/Blank/RobReid_2012-180k.mp4	TED2012	1390
003315	https://www.ted.com/talks/scott_summit_beautiful_artificial_limbs/transcript?language=en	Scott Summit	1921	Beautiful artificial limbs	663.0	tedx,beauty,design,industrial design,prosthetics	187315	2011	scott_summit_beautiful_artificial_limbs	https://pc.tedcdn.com/talk/stream/2011X/Blank/ScottSummit_2011X-180k.mp4	TEDxCambridge	1392
003316	https://www.ted.com/talks/sherry_turkle_alone_together/transcript?language=en	Sherry Turkle	2576	Connected, but alone?	1188.0	ai,communication,community,culture,sociology,technology	5439714	2012	sherry_turkle_alone_together	https://pc.tedcdn.com/talk/stream/2012/Blank/SherryTurkle_2012-180k.mp4	TED2012	1409
003317	https://www.ted.com/talks/t_boone_pickens_let_s_transform_energy_with_natural_gas/transcript?language=en	T. Boone Pickens	2832	Let&#39;s transform energy -- with natural gas	1182.0	alternative energy,culture,economics,energy,technology	677493	2012	t_boone_pickens_let_s_transform_energy_with_natural_gas	https://pc.tedcdn.com/talk/stream/2012/Blank/TBoonePickens_2012-180k.mp4	TED2012	1394
003318	https://www.ted.com/talks/tal_golesworthy_how_i_repaired_my_own_heart/transcript?language=en	Tal Golesworthy	2129	How I repaired my own heart	794.0	tedx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,surgery,collaboration,disease	1407980	2011	tal_golesworthy_how_i_repaired_my_own_heart	https://pc.tedcdn.com/talk/stream/2011X/Blank/TalGolesworthy_2011X-180k.mp4	TEDxKrakow	1419
003319	https://www.ted.com/talks/taylor_wilson_yup_i_built_a_nuclear_fusion_reactor/transcript?language=en	Taylor Wilson	486	Yup, I built a nuclear fusion reactor	212.0	energy,science,technology,youth,nuclear energy,physics,alternative energy,invention,innovation,chemistry,future	3587658	2012	taylor_wilson_yup_i_built_a_nuclear_fusion_reactor	https://pc.tedcdn.com/talk/stream/2012/Blank/TaylorWilson_2012-180k.mp4	TED2012	1397
003320	https://www.ted.com/talks/the_cockroach_beatbox/transcript?language=en	Greg Gage	1147	The cockroach beatbox	375.0	ted fellows,ted-ed,brain,life,neuroscience,science,technology,biology,physiology,insects,nature,sound,humor	812032	2011	the_cockroach_beatbox	https://pc.tedcdn.com/talk/stream/2011E/Blank/GregGage_Cockroach_2011E-180k.mp4	TED-Ed	1385
003321	https://www.ted.com/talks/the_secret_life_of_plankton/transcript?language=en	Tierney Thys and Plankton Chronicles Project	492	The secret life of plankton	361.0	ted-ed,oceans	1326901	2012	the_secret_life_of_plankton	https://pc.tedcdn.com/talk/stream/2012E/Blank/TierneyThys_Plankton_2012E-180k.mp4	TED-Ed	1408
003322	https://www.ted.com/talks/aleph_molinari_let_s_bridge_the_digital_divide/transcript?language=en	Aleph Molinari	1619	Let&#39;s bridge the digital divide!	594.0	tedx,global issues,poverty,technology	201207	2011	aleph_molinari_let_s_bridge_the_digital_divide	https://pc.tedcdn.com/talk/stream/2011X/Blank/AlephMolinari_2011X-180k.mp4	TEDxSanMigueldeAllende	1348
003323	https://www.ted.com/talks/andrew_stanton_the_clues_to_a_great_story/transcript?language=en	Andrew Stanton	2799	The clues to a great story	1156.0	entertainment,film,storytelling,animation,art	3967877	2012	andrew_stanton_the_clues_to_a_great_story	https://pc.tedcdn.com/talk/stream/2012/Blank/AndrewStanton_2012-180k.mp4	TED2012	1379
003324	https://www.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked/transcript?language=en	Avi Rubin	3144	All your devices can be hacked	1016.0	internet,tedx,computers,hack,security,technology,encryption	1226319	2011	avi_rubin_all_your_devices_can_be_hacked	https://pc.tedcdn.com/talk/stream/2011X/Blank/AviRubin_2011X-180k.mp4	TEDxMidAtlantic	1370
003325	https://www.ted.com/talks/bryan_stevenson_we_need_to_talk_about_an_injustice/transcript?language=en	Bryan Stevenson	4406	We need to talk about an injustice	1421.0	crime,culture,global issues,inequality,law,race,criminal justice,justice system	6061663	2012	bryan_stevenson_we_need_to_talk_about_an_injustice	https://pc.tedcdn.com/talk/stream/2012/Blank/BryanStevenson_2012-180k.mp4	TED2012	1378
003326	https://www.ted.com/talks/chris_bliss_comedy_is_translation/transcript?language=en	Chris Bliss	2453	Comedy is translation	960.0	tedx,communication,entertainment,humor,language,literature,comedy	758584	2011	chris_bliss_comedy_is_translation	https://pc.tedcdn.com/talk/stream/2011X/Blank/ChrisBliss_2011X-180k.mp4	TEDxRainier	1365
003327	https://www.ted.com/talks/daniel_pauly_the_ocean_s_shifting_baseline/transcript?language=en	Daniel Pauly	1174	The ocean&#39;s shifting baseline	542.0	data,oceans,science,mission blue,fish,climate change,environment,ecology,animals,biodiversity,pollution,conservation,future,prediction,population,marine biology	250145	2010	daniel_pauly_the_ocean_s_shifting_baseline	https://pc.tedcdn.com/talk/stream/2010Z/Blank/DanielPauly_2010Z-180k.mp4	Mission Blue Voyage	1373
003328	https://www.ted.com/talks/drew_dudley_everyday_leadership/transcript?language=en	Drew Dudley	1345	Everyday leadership	374.0	tedx,community,leadership,life,motivation	4366060	2010	drew_dudley_everyday_leadership	https://pc.tedcdn.com/talk/stream/2010X/Blank/DrewDudley_2010X-180k.mp4	TEDxToronto 2010	1355
003329	https://www.ted.com/talks/erik_johansson_impossible_photography/transcript?language=en	Erik Johansson	863	Impossible photography	381.0	creativity,culture,photography,technology	4147853	2011	erik_johansson_impossible_photography	https://pc.tedcdn.com/talk/stream/2011S/Blank/ErikJohansson_2011S-180k.mp4	TEDSalon London Fall 2011	1353
003330	https://www.ted.com/talks/garth_lenz_images_of_beauty_and_devastation/transcript?language=en	Garth Lenz	2694	The true cost of oil	1060.0	tedx,environment,global issues,oil,photography,infrastructure	840827	2011	garth_lenz_images_of_beauty_and_devastation	https://pc.tedcdn.com/talk/stream/2011X/Blank/GarthLenz_2011X-180k.mp4	TEDxVictoria	1362
003331	https://www.ted.com/talks/inara_george_sings_family_tree/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
003332	https://www.ted.com/talks/jack_horner_shape_shifting_dinosaurs/transcript?language=en	Jack Horner	2393	Where are the baby dinosaurs?	1103.0	tedx,biology,dinosaurs,paleontology,science,history,animals,humor	2552743	2011	jack_horner_shape_shifting_dinosaurs	https://pc.tedcdn.com/talk/stream/2010X/Blank/JackHorner_2010X-180k.mp4	TEDxVancouver	1352
003333	https://www.ted.com/talks/james_hansen_why_i_must_speak_out_about_climate_change/transcript?language=en	James Hansen	2285	Why I must speak out about climate change	1071.0	big problems,climate change,environment,global issues,science	1500643	2012	james_hansen_why_i_must_speak_out_about_climate_change	https://pc.tedcdn.com/talk/stream/2012/Blank/JamesHansen_2012-180k.mp4	TED2012	1380
003334	https://www.ted.com/talks/jeffrey_kluger_the_sibling_bond/transcript?language=en	Jeffrey Kluger	3064	The sibling bond	1254.0	tedx,life,psychology,science,compassion,happiness,humanity,family,anthropology,sociology,brain	701855	2011	jeffrey_kluger_the_sibling_bond	https://pc.tedcdn.com/talk/stream/2011X/Blank/JeffreyKluger_2011X-180k.mp4	TEDxAsheville	1369
003335	https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage/transcript?language=en	Jenna McCarthy	1620	What you don&#39;t know about marriage	677.0	tedx,culture,humor,love,relationships,sex	5680693	2011	jenna_mccarthy_what_you_don_t_know_about_marriage	https://pc.tedcdn.com/talk/stream/2011X/Blank/JennaMcCarthy_2011X-180k.mp4	TEDxAmericanRiviera	1357
003336	https://www.ted.com/talks/jennifer_pahlka_coding_a_better_government/transcript?language=en	Jennifer Pahlka	2028	Coding a better government	731.0	activism,cities,government,technology	922181	2012	jennifer_pahlka_coding_a_better_government	https://pc.tedcdn.com/talk/stream/2012/Blank/JenniferPahlka_2012-180k.mp4	TED2012	1381
003337	https://www.ted.com/talks/keith_nolan_deaf_in_the_military/transcript?language=en	Keith Nolan	3276	Deaf in the military	1118.0	tedx,disability,global issues,military	283787	2011	keith_nolan_deaf_in_the_military	https://pc.tedcdn.com/talk/stream/2011X/Blank/KeithNolan_2011X-180k.mp4	TEDxIslay	1354
003338	https://www.ted.com/talks/kevin_allocca_why_videos_go_viral/transcript?language=en	Kevin Allocca	1011	Why videos go viral	440.0	tedyouth,entertainment,online video,social media	2801168	2011	kevin_allocca_why_videos_go_viral	https://pc.tedcdn.com/talk/stream/2011Y/Blank/KevinAllocca_2011Y-180k.mp4	TEDYouth 2011	1371
003339	https://www.ted.com/talks/lucianne_walkowicz_look_up_for_a_change/transcript?language=en	Lucianne Walkowicz	1844	Look up for a change	669.0	ted fellows,tedx,environment,global issues,science,space,nasa,pollution,planets,activism,technology,universe	290461	2011	lucianne_walkowicz_look_up_for_a_change	https://pc.tedcdn.com/talk/stream/2011X/Blank/LucianneWalkowicz_2011X-180k.mp4	TEDxPhoenix	1363
003340	https://www.ted.com/talks/lucien_engelen_crowdsource_your_health/transcript?language=en	Lucien Engelen	857	Crowdsource your health	372.0	tedx,health,health care,medicine,public health,technology,exercise	328586	2011	lucien_engelen_crowdsource_your_health	https://pc.tedcdn.com/talk/stream/2011X/Blank/LucienEngelen_2011X-180k.mp4	TEDxMaastricht	1359
003341	https://www.ted.com/talks/mike_degruy_hooked_by_octopus/transcript?language=en	Mike deGruy	3156	Hooked by an octopus	1092.0	entertainment,film,fish,global issues,oceans,science,submarine,science and art,ecology,biodiversity,adventure,biology,environment,exploration,evolution,climate change,pollution,nature,activism,animals	1131814	2010	mike_degruy_hooked_by_octopus	https://pc.tedcdn.com/talk/stream/2010Z/Blank/MikedeGruy_2010Z-180k.mp4	Mission Blue Voyage	830
003342	https://www.ted.com/talks/nancy_duarte_the_secret_structure_of_great_talks/transcript?language=en	Nancy Duarte	3828	The secret structure of great talks	1090.0	tedx,communication,presentation,storytelling	2289909	2011	nancy_duarte_the_secret_structure_of_great_talks	https://pc.tedcdn.com/talk/stream/2011X/Blank/NancyDuarte_2011X-180k.mp4	TEDxEast	1347
003343	https://www.ted.com/talks/neil_burgess_how_your_brain_tells_you_where_you_are/transcript?language=en	Neil Burgess	1677	How your brain tells you where you are	543.0	brain,cognitive science,exploration,neuroscience,science,physiology,biology,algorithm,biotech	1431799	2011	neil_burgess_how_your_brain_tells_you_where_you_are	https://pc.tedcdn.com/talk/stream/2011S/Blank/NeilBurgess_2011S-180k.mp4	TEDSalon London Spring 2011	1349
003344	https://www.ted.com/talks/neil_macgregor_2600_years_of_history_in_one_object/transcript?language=en	Neil MacGregor	2802	2600 years of history in one object	1177.0	culture,global issues,history,world cultures,archaeology	1140816	2011	neil_macgregor_2600_years_of_history_in_one_object	https://pc.tedcdn.com/talk/stream/2011G/Blank/NeilMacGregor_2011G-180k.mp4	TEDGlobal 2011	1364
003345	https://www.ted.com/talks/paul_conneally_digital_humanitarianism/transcript?language=en	Paul Conneally	1534	How mobile phones power disaster relief	657.0	tedx,disaster relief,global issues,natural disaster,social media,technology	404489	2011	paul_conneally_digital_humanitarianism	https://pc.tedcdn.com/talk/stream/2011X/Blank/PaulConneally_2011X-180k.mp4	TEDxRC2	1361
003346	https://www.ted.com/talks/paul_gilding_the_earth_is_full/transcript?language=en	Paul Gilding	2363	The Earth is full	1006.0	cities,science,sustainability,technology,climate change,environment,alternative energy,activism,agriculture,economics,solar energy,energy,future,green,natural resources	1406221	2012	paul_gilding_the_earth_is_full	https://pc.tedcdn.com/talk/stream/2012/Blank/PaulGilding_2012-180k.mp4	TED2012	1374
003347	https://www.ted.com/talks/paul_snelgrove_a_census_of_the_ocean/transcript?language=en	Paul Snelgrove	3576	A census of the ocean	1007.0	biology,collaboration,fish,oceans,photography,marine biology,global commons	332510	2011	paul_snelgrove_a_census_of_the_ocean	https://pc.tedcdn.com/talk/stream/2011G/Blank/PaulSnelgrove_2011G-180k.mp4	TEDGlobal 2011	1372
003348	https://www.ted.com/talks/peter_diamandis_abundance_is_our_future/transcript?language=en	Peter Diamandis	2380	Abundance is our future	974.0	cities,invention,sustainability,technology	1642864	2012	peter_diamandis_abundance_is_our_future	https://pc.tedcdn.com/talk/stream/2012/Blank/PeterDiamandis_2012-180k.mp4	TED2012	1375
003349	https://www.ted.com/talks/sheikha_al_mayassa_globalizing_the_local_localizing_the_global/transcript?language=en	Sheikha Al Mayassa	1720	Globalizing the local, localizing the global	653.0	islam,middle east,art,cities,culture,film	756139	2010	sheikha_al_mayassa_globalizing_the_local_localizing_the_global	https://pc.tedcdn.com/talk/stream/2010W/Blank/SheikhaAlMayassa_2010W-180k.mp4	TEDWomen 2010	1351
003350	https://www.ted.com/talks/shilo_shiv_suleman_using_tech_to_enable_dreaming/transcript?language=en	Shilo Shiv Suleman	1092	Using tech to enable dreaming	456.0	art,creativity,best of the web	613556	2011	shilo_shiv_suleman_using_tech_to_enable_dreaming	https://pc.tedcdn.com/talk/stream/2011P/Blank/ShiloSuleman_2011P-180k.mp4	INK Conference	1366
003351	https://www.ted.com/talks/shlomo_benartzi_saving_more_tomorrow/transcript?language=en	Shlomo Benartzi	2454	Saving for tomorrow, tomorrow	1065.0	behavioral economics,economics,money,psychology	1707853	2011	shlomo_benartzi_saving_more_tomorrow	https://pc.tedcdn.com/talk/stream/2011S/Blank/ShlomoBenartzi_2011S-180k.mp4	TEDSalon NY2011	1367
003352	https://www.ted.com/talks/simon_berrow_how_do_you_save_a_shark_you_know_nothing_about/transcript?language=en	Simon Berrow	3293	How do you save a shark you know nothing about?	1006.0	tedx,biology,environment,oceans,science,fish,climate change,animals,activism,genetics,conservation,exploration,ecology	549359	2010	simon_berrow_how_do_you_save_a_shark_you_know_nothing_about	https://pc.tedcdn.com/talk/stream/2010X/Blank/SimonBerrow_2010X-180k.mp4	TEDxDublin	1360
003353	https://www.ted.com/talks/stephen_coleman_the_moral_dangers_of_non_lethal_weapons/transcript?language=en	Stephen Coleman	3239	Non-lethal weapons, a moral hazard?	1052.0	tedx,corruption,culture,global issues,military,morality,technology,war	535090	2011	stephen_coleman_the_moral_dangers_of_non_lethal_weapons	https://pc.tedcdn.com/talk/stream/2011X/Blank/StephenColeman_2011X-180k.mp4	TEDxCanberra	1350
003354	https://www.ted.com/talks/susan_cain_the_power_of_introverts/transcript?language=en	Susan Cain	3272	The power of introverts	1144.0	business,culture,psychology,introvert	24191609	2012	susan_cain_the_power_of_introverts	https://pc.tedcdn.com/talk/stream/2012/Blank/SusanCain_2012-180k.mp4	TED2012	1377
003355	https://www.ted.com/talks/tan_le_my_immigration_story/transcript?language=en	Tan Le	1726	My immigration story	736.0	tedx,family,immigration,storytelling	1267386	2011	tan_le_my_immigration_story	https://pc.tedcdn.com/talk/stream/2011X/Blank/TanLe_2011X-180k.mp4	TEDxWomen 2011	1368
003356	https://www.ted.com/talks/tyrone_hayes_penelope_jagessar_chaffer_the_toxic_baby/transcript?language=en	Tyrone Hayes + Penelope Jagessar Chaffer	2741	The toxic baby	1068.0	animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability	540712	2010	tyrone_hayes_penelope_jagessar_chaffer_the_toxic_baby	https://pc.tedcdn.com/talk/stream/2010W/Blank/TyroneHayes_2010W-180k.mp4	TEDWomen 2010	1356
