Chris chris
that that
x-billion x-billion
dollars dollar
a a
year year
, ,
whatever whatever
your your
number number
is be
, ,
will will
be be
diverted divert
to to
the the
Mars mars
mission mission
. .
I i
suspect suspect
you you
' '
d d
have have
massive massive
interest interest
in in
that that
company company
. .
And and
it it
might might
unlock unlock
a a
lot lot
more more
possibility possibility
for for
you you
, ,
no no
? ?
EM em
: :
I i
would would
like like
to to
give give
the the
public public
access access
to to
ownership ownership
of of
SpaceX spacex
, ,
but but
I i
mean mean
the the
thing thing
that that
like like
, ,
the the
overhead overhead
associated associate
with with
a a
public public
company company
is be
high high
. .
I i
mean mean
, ,
as as
a a
public public
company company
, ,
you you
' '
re re
just just
constantly constantly
sued sue
. .
It it
does do
occupy occupy
like like
, ,
a a
fair fair
bit bit
of of
. .
. .
. .
You you
know know
, ,
time time
and and
effort effort
to to
deal deal
with with
these these
things thing
. .
CA ca
: :
But but
you you
would would
still still
only only
have have
one one
public public
company company
, ,
it it
would would
be be
bigger big
, ,
and and
have have
more more
things thing
going go
on on
. .
But but
instead instead
of of
being be
on on
four four
boards board
, ,
you you
' '
d d
be be
on on
one one
. .
EM em
: :
I i
' '
m m
actually actually
not not
even even
on on
the the
Neuralink neuralink
or or
Boring boring
Company company
boards board
. .
And and
I i
don don
' '
t t
really really
attend attend
the the
SpaceX spacex
board board
meetings meeting
. .
We we
only only
have have
two two
a a
year year
, ,
and and
I i
just just
stop stop
by by
and and
chat chat
for for
an an
hour hour
. .
The the
board board
overhead overhead
for for
a a
public public
company company
is be
much much
higher high
. .
CA ca
: :
I i
think think
some some
investors investor
probably probably
worry worry
about about
how how
your your
time time
is be
being be
split split
, ,
and and
they they
might might
be be
excited excite
by by
you you
know know
, ,
that that
. .
Anyway anyway
, ,
I i
just just
woke wake
up up
the the
other other
day day
thinking thinking
, ,
just just
, ,
there there
are be
so so
many many
ways way
in in
which which
these these
things thing
connect connect
. .
And and
you you
know know
, ,
just just
the the
simplicity simplicity
of of
that that
mission mission
, ,
of of
building build
a a
future future
that that
is be
worth worth
getting get
excited excited
about about
, ,
might might
appeal appeal
to to
an an
awful awful
lot lot
of of
people people
. .
Elon elon
, ,
you you
are be
reported report
by by
Forbes forbes
and and
everyone everyone
else else
as as
now now
, ,
you you
know know
, ,
the the
world world
' '
s s
richest rich
person person
. .
EM em
: :
That that
' '
s s
not not
a a
sovereign sovereign
. .
CA ca
: :
EM em
: :
You you
know know
, ,
I i
think think
it it
' '
s s
fair fair
to to
say say
that that
if if
somebody somebody
is be
like like
, ,
the the
king king
or or
de de
facto facto
king king
of of
a a
country country
, ,
they they
' '
re re
wealthier wealthy
than than
I i
am be
. .
CA ca
: :
But but
it it
' '
s s
just just
harder harder
to to
measure measure
-- --
So so
$300 $300
billion billion
. .
I i
mean mean
, ,
your your
net net
worth worth
on on
any any
given give
day day
is be
rising rise
or or
falling fall
by by
several several
billion billion
dollars dollar
. .
How how
insane insane
is be
that that
? ?
EM em
: :
It it
' '
s s
bonkers bonkers
, ,
yeah yeah
. .
CA ca
: :
I i
mean mean
, ,
how how
do do
you you
handle handle
that that
psychologically psychologically
? ?
There there
aren aren
' '
t t
many many
people people
in in
the the
world world
who who
have have
to to
even even
think think
about about
that that
. .
EM em
: :
I i
actually actually
don don
' '
t t
think think
about about
that that
too too
much much
. .
But but
the the
thing thing
that that
is be
actually actually
more more
difficult difficult
and and
that that
does do
make make
sleeping sleep
difficult difficult
is be
that that
, ,
you you
know know
, ,
every every
good good
hour hour
or or
even even
minute minute
of of
thinking think
about about
Tesla tesla
and and
SpaceX spacex
has have
such such
a a
big big
effect effect
on on
the the
company company
that that
I i
really really
try try
to to
work work
as as
much much
as as
possible possible
, ,
you you
know know
, ,
to to
the the
edge edge
of of
sanity sanity
, ,
basically basically
. .
Because because
you you
know know
, ,
Tesla tesla
' '
s s
getting get
to to
the the
point point
where where
probably probably
will will
get get
to to
the the
point point
later later
this this
year year
, ,
where where
every every
high-quality high-quality
minute minute
of of
thinking thinking
is be
a a
million million
dollars dollar
impact impact
on on
Tesla tesla
. .
Which which
is be
insane insane
. .
I i
mean mean
, ,
the the
basic basic
, ,
you you
know know
, ,
if if
Tesla tesla
is be
doing do
, ,
you you
know know
, ,
sort sort
of of
$2 $2
billion billion
a a
week week
, ,
let let
' '
s s
say say
, ,
in in
revenue revenue
, ,
it it
' '
s s
sort sort
of of
$300 $300
million million
a a
day day
, ,
seven seven
days day
a a
week week
. .
You you
know know
, ,
it it
' '
s s
. .
. .
. .
CA ca
: :
If if
you you
can can
change change
that that
by by
five five
percent percent
in in
an an
hour hour
' '
s s
brainstorm brainstorm
, ,
that that
' '
s s
a a
pretty pretty
valuable valuable
hour hour
. .
EM em
: :
I i
mean mean
, ,
there there
are be
many many
instances instance
where where
a a
half-hour half-hour
meeting meeting
, ,
I i
was be
able able
to to
improve improve
the the
financial financial
outcome outcome
of of
the the
company company
by by
$100 $100
million million
in in
a a
half-hour half-hour
meeting meeting
. .
CA ca
: :
There there
are be
many many
other other
people people
out out
there there
who who
can can
' '
t t
stand stand
this this
world world
of of
billionaires billionaire
. .
Like like
, ,
they they
are be
hugely hugely
offended offend
by by
the the
notion notion
that that
an an
individual individual
can can
have have
the the
same same
wealth wealth
as as
, ,
say say
, ,
a a
billion billion
or or
more more
of of
the the
world world
' '
s s
poorest poor
people people
. .
EM em
: :
If if
they they
examine examine
sort sort
of of
-- --
I i
think think
there there
' '
s s
some some
axiomatic axiomatic
flaws flaw
that that
are be
leading lead
them them
to to
that that
conclusion conclusion
. .
For for
sure sure
, ,
it it
would would
be be
very very
problematic problematic
if if
I i
was be
consuming consume
, ,
you you
know know
, ,
billions billion
of of
dollars dollar
a a
year year
in in
personal personal
consumption consumption
. .
But but
that that
is be
not not
the the
case case
. .
In in
fact fact
, ,
I i
don don
' '
t t
even even
own own
a a
home home
right right
now now
. .
I i
' '
m m
literally literally
staying stay
at at
friends friend
' '
places place
. .
If if
I i
travel travel
to to
the the
Bay bay
Area area
, ,
which which
is be
where where
most most
of of
Tesla tesla
engineering engineering
is be
, ,
I i
basically basically
rotate rotate
through through
friends friend
' '
spare spare
bedrooms bedroom
. .
I i
don don
' '
t t
have have
a a
yacht yacht
, ,
I i
really really
don don
' '
t t
take take
vacations vacation
. .
It it
' '
s s
not not
as as
though though
my my
personal personal
consumption consumption
is be
high high
. .
I i
mean mean
, ,
the the
one one
exception exception
is be
a a
plane plane
. .
But but
if if
I i
don don
' '
t t
use use
the the
plane plane
, ,
then then
I i
have have
less less
hours hour
to to
work work
. .
CA ca
: :
I i
mean mean
, ,
I i
personally personally
think think
you you
have have
shown show
that that
you you
are be
mostly mostly
driven drive
by by
really really
quite quite
a a
deep deep
sense sense
of of
moral moral
purpose purpose
. .
Like like
, ,
your your
attempts attempt
to to
solve solve
the the
climate climate
problem problem
have have
been be
as as
powerful powerful
as as
anyone anyone
else else
on on
the the
planet planet
that that
I i
' '
m m
aware aware
of of
. .
And and
I i
actually actually
can can
' '
t t
understand understand
, ,
personally personally
, ,
I i
can can
' '
t t
understand understand
the the
fact fact
that that
you you
get get
all all
this this
criticism criticism
from from
the the
Left left
about about
, ,
" "
Oh oh
, ,
my my
God god
, ,
he he
' '
s s
so so
rich rich
, ,
that that
' '
s s
disgusting disgusting
. .
" "
When when
climate climate
is be
their their
issue issue
. .
Philanthropy philanthropy
is be
a a
topic topic
that that
some some
people people
go go
to to
. .
Philanthropy philanthropy
is be
a a
hard hard
topic topic
. .
How how
do do
you you
think think
about about
that that
? ?
EM em
: :
I i
think think
if if
you you
care care
about about
the the
reality reality
of of
goodness goodness
instead instead
of of
the the
perception perception
of of
it it
, ,
philanthropy philanthropy
is be
extremely extremely
difficult difficult
. .
SpaceX spacex
, ,
Tesla tesla
, ,
Neuralink neuralink
and and
The the
Boring boring
Company company
are be
philanthropy philanthropy
. .
If if
you you
say say
philanthropy philanthropy
is be
love love
of of
humanity humanity
, ,
they they
are be
philanthropy philanthropy
. .
Tesla tesla
is be
accelerating accelerate
sustainable sustainable
energy energy
. .
This this
is be
a a
love love
-- --
philanthropy philanthropy
. .
SpaceX spacex
is be
trying try
to to
ensure ensure
the the
long-term long-term
survival survival
of of
humanity humanity
with with
a a
multiple-planet multiple-planet
species species
. .
That that
is be
love love
of of
humanity humanity
. .
You you
know know
, ,
Neuralink neuralink
is be
trying try
to to
help help
solve solve
brain brain
injuries injury
and and
existential existential
risk risk
with with
AI ai
. .
Love love
of of
humanity humanity
. .
Boring boring
Company company
is be
trying try
to to
solve solve
traffic traffic
, ,
which which
is be
hell hell
for for
most most
people people
, ,
and and
that that
also also
is be
love love
of of
humanity humanity
. .
CA ca
: :
How how
upsetting upsetting
is be
it it
to to
you you
to to
hear hear
this this
constant constant
drumbeat drumbeat
of of
, ,
" "
Billionaires billionaire
, ,
my my
God god
, ,
Elon elon
Musk musk
, ,
oh oh
, ,
my my
God god
? ?
" "
Like like
, ,
do do
you you
just just
shrug shrug
that that
off off
or or
does do
it it
does do
it it
actually actually
hurt hurt
? ?
EM em
: :
I i
mean mean
, ,
at at
this this
point point
, ,
it it
' '
s s
water water
off off
a a
duck duck
' '
s s
back back
. .
CA ca
: :
Elon elon
, ,
I i
' '
d d
like like
to to
, ,
as as
we we
wrap wrap
up up
now now
, ,
just just
pull pull
the the
camera camera
back back
and and
just just
think think
. .
. .
. .
You you
' '
re re
a a
father father
now now
of of
seven seven
surviving survive
kids kid
. .
EM em
: :
Well well
, ,
I i
mean mean
, ,
I i
' '
m m
trying try
to to
set set
a a
good good
example example
because because
the the
birthrate birthrate
on on
Earth earth
is be
so so
low low
that that
we we
' '
re re
facing face
civilizational civilizational
collapse collapse
unless unless
the the
birth birth
rate rate
returns return
to to
a a
sustainable sustainable
level level
. .
CA ca
: :
Yeah yeah
, ,
you you
' '
ve ve
talked talk
about about
this this
a a
lot lot
, ,
that that
depopulation depopulation
is be
a a
big big
problem problem
, ,
and and
people people
don don
' '
t t
understand understand
how how
big big
a a
problem problem
it it
is be
. .
EM em
: :
Population population
collapse collapse
is be
one one
of of
the the
biggest big
threats threat
to to
the the
future future
of of
human human
civilization civilization
. .
And and
that that
is be
what what
is be
going go
on on
right right
now now
. .
CA ca
: :
What what
drives drive
you you
on on
a a
day-to-day day-to-day
basis basis
to to
do do
what what
you you
do do
? ?
EM em
: :
I i
guess guess
, ,
like like
, ,
I i
really really
want want
to to
make make
sure sure
that that
there there
is be
a a
good good
future future
for for
humanity humanity
and and
that that
we we
' '
re re
on on
a a
path path
to to
understanding understand
the the
nature nature
of of
the the
universe universe
, ,
the the
meaning meaning
of of
life life
. .
Why why
are be
we we
here here
, ,
how how
did do
we we
get get
here here
? ?
And and
in in
order order
to to
understand understand
the the
nature nature
of of
the the
universe universe
and and
all all
these these
fundamental fundamental
questions question
, ,
we we
must must
expand expand
the the
scope scope
and and
scale scale
of of
consciousness consciousness
. .
Certainly certainly
it it
must must
not not
diminish diminish
or or
go go
out out
. .
Or or
we we
certainly certainly
won win
' '
t t
understand understand
this this
. .
I i
would would
say say
I i
' '
ve ve
been be
motivated motivate
by by
curiosity curiosity
more more
than than
anything anything
, ,
and and
just just
desire desire
to to
think think
about about
the the
future future
and and
not not
be be
sad sad
, ,
you you
know know
? ?
CA ca
: :
And and
are be
you you
? ?
Are be
you you
not not
sad sad
? ?
EM em
: :
I i
' '
m m
sometimes sometimes
sad sad
, ,
but but
mostly mostly
I i
' '
m m
feeling feeling
I i
guess guess
relatively relatively
optimistic optimistic
about about
the the
future future
these these
days day
. .
There there
are be
certainly certainly
some some
big big
risks risk
that that
humanity humanity
faces face
. .
I i
think think
the the
population population
collapse collapse
is be
a a
really really
big big
deal deal
, ,
that that
I i
wish wish
more more
people people
would would
think think
about about
because because
the the
birth birth
rate rate
is be
far far
below below
what what
' '
s s
needed need
to to
sustain sustain
civilization civilization
at at
its its
current current
level level
. .
And and
there there
' '
s s
obviously obviously
. .
. .
. .
We we
need need
to to
take take
action action
on on
climate climate
sustainability sustainability
, ,
which which
is be
being be
done do
. .
And and
we we
need need
to to
secure secure
the the
future future
of of
consciousness consciousness
by by
being be
a a
multi-planet multi-planet
species species
. .
We we
need need
to to
address address
-- --
Essentially essentially
, ,
it it
' '
s s
important important
to to
take take
whatever whatever
actions action
we we
can can
think think
of of
to to
address address
the the
existential existential
risks risk
that that
affect affect
the the
future future
of of
consciousness consciousness
. .
CA ca
: :
There there
' '
s s
a a
whole whole
generation generation
coming come
through through
who who
seem seem
really really
sad sad
about about
the the
future future
. .
What what
would would
you you
say say
to to
them them
? ?
EM em
: :
Well well
, ,
I i
think think
if if
you you
want want
the the
future future
to to
be be
good good
, ,
you you
must must
make make
it it
so so
. .
Take take
action action
to to
make make
it it
good good
. .
And and
it it
will will
be be
. .
CA ca
: :
Elon elon
, ,
thank thank
you you
for for
all all
this this
time time
. .
That that
is be
a a
beautiful beautiful
place place
to to
end end
. .
Thanks thanks
for for
all all
you you
' '
re re
doing do
. .
EM em
: :
You you
' '
re re
welcome welcome
. .
