Chris	NP	Chris
in	IN	in
the	DT	the
overwhelming	JJ	overwhelming
majority	NN	majority
of	IN	of
cases	NNS	case
,	,	,
we	PP	we
disclose	VBP	disclose
to	TO	to
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
responsible	JJ	responsible
for	IN	for
manufacturing	VBG	manufacture
or	CC	or
developing	VBG	develop
those	DT	those
products	NNS	product
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
great	JJ	great
track	NN	track
record	NN	record
of	IN	of
that	DT	that
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
working	VBG	work
on	IN	on
a	DT	a
proposal	NN	proposal
right	RB	right
now	RB	now
to	TO	to
be	VB	be
transparent	JJ	transparent
and	CC	and
to	TO	to
publish	VB	publish
transparency	NN	transparency
reports	NNS	report
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
the	DT	the
Internet	NN	Internet
companies	NNS	company
are	VBP	be
being	VBG	be
allowed	VBN	allow
to	TO	to
publish	VB	publish
transparency	NN	transparency
reports	NNS	report
for	IN	for
them	PP	them
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
be	VB	be
more	RBR	more
transparent	JJ	transparent
about	IN	about
that	DT	that
.	SENT	.
So	RB	so
again	RB	again
,	,	,
we	PP	we
eat	VBP	eat
our	PP$	our
own	JJ	own
dog	NN	dog
food	NN	food
.	SENT	.
We	PP	we
use	VBP	use
the	DT	the
standards	NNS	standard
,	,	,
we	PP	we
use	VBP	use
the	DT	the
products	NNS	product
that	WDT	that
we	PP	we
recommend	VBP	recommend
,	,	,
and	CC	and
so	IN	so
it	PP	it
'	POS	'
s	NN	S
in	IN	in
our	PP$	our
interest	NN	interest
to	TO	to
keep	VB	keep
our	PP$	our
communications	NNS	communication
protected	VBN	protect
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
other	JJ	other
people	NNS	people
'	POS	'
s	NNS	<unknown>
need	VBP	need
to	TO	to
be	VB	be
.	SENT	.
CA	MD	ca
:	:	:
Edward	NP	Edward
Snowden	NP	Snowden
,	,	,
when	WRB	when
,	,	,
after	IN	after
his	PP$	his
talk	NN	talk
,	,	,
was	VBD	be
wandering	VBG	wander
the	DT	the
halls	NNS	hall
here	RB	here
in	IN	in
the	DT	the
bot	NN	bot
,	,	,
and	CC	and
I	PP	I
heard	VBD	hear
him	PP	him
say	VBP	say
to	TO	to
a	DT	a
couple	NN	couple
of	IN	of
people	NNS	people
,	,	,
they	PP	they
asked	VBD	ask
him	PP	him
about	IN	about
what	WP	what
he	PP	he
thought	VBD	think
of	IN	of
the	DT	the
NSA	NP	NSA
overall	NN	overall
,	,	,
and	CC	and
he	PP	he
was	VBD	be
very	RB	very
complimentary	JJ	complimentary
about	IN	about
the	DT	the
people	NNS	people
who	WP	who
work	VBP	work
with	IN	with
you	PP	you
,	,	,
said	VBD	say
that	IN	that
it	PP	it
'	POS	'
s	NN	S
a	DT	a
really	RB	really
impassioned	JJ	impassioned
group	NN	group
of	IN	of
employees	NNS	employee
who	WP	who
are	VBP	be
seeking	VBG	seek
to	TO	to
do	VB	do
the	DT	the
right	JJ	right
thing	NN	thing
,	,	,
and	CC	and
that	IN	that
the	DT	the
problems	NNS	problem
have	VBP	have
come	VBN	come
from	IN	from
just	RB	just
some	DT	some
badly	RB	badly
conceived	JJ	conceived
policies	NNS	policy
.	SENT	.
He	PP	he
came	VBD	come
over	RP	over
certainly	RB	certainly
very	RB	very
reasonably	RB	reasonably
and	CC	and
calmly	RB	calmly
.	SENT	.
He	PP	he
didn	NP	<unknown>
'	POS	'
t	NN	t
come	VBN	come
over	RP	over
like	IN	like
a	DT	a
crazy	JJ	crazy
man	NN	man
.	SENT	.
Would	MD	would
you	PP	you
accept	VB	accept
that	IN	that
at	IN	at
least	JJS	least
,	,	,
even	RB	even
if	IN	if
you	PP	you
disagree	VBP	disagree
with	IN	with
how	WRB	how
he	PP	he
did	VBD	do
it	PP	it
,	,	,
that	IN	that
he	PP	he
has	VBZ	have
opened	VBN	open
a	DT	a
debate	NN	debate
that	IN	that
matters	NNS	matter
?	SENT	?
RL	NP	RL
:	:	:
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
the	DT	the
discussion	NN	discussion
is	VBZ	be
an	DT	an
important	JJ	important
one	CD	one
to	TO	to
have	VB	have
.	SENT	.
I	PP	I
do	VBP	do
not	RB	not
like	VB	like
the	DT	the
way	NN	way
that	IN	that
he	PP	he
did	VBD	do
it	PP	it
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
were	VBD	be
a	DT	a
number	NN	number
of	IN	of
other	JJ	other
ways	NNS	way
that	IN	that
he	PP	he
could	MD	could
have	VB	have
done	VBN	do
that	IN	that
that	WDT	that
would	MD	would
have	VB	have
not	RB	not
endangered	VBN	endanger
our	PP$	our
people	NNS	people
and	CC	and
the	DT	the
people	NNS	people
of	IN	of
other	JJ	other
nations	NNS	nation
through	IN	through
losing	VBG	lose
visibility	NN	visibility
into	IN	into
what	WP	what
our	PP$	our
adversaries	NNS	adversary
are	VBP	be
doing	VBG	do
.	SENT	.
But	CC	but
I	PP	I
do	VBP	do
think	VB	think
it	PP	it
'	POS	'
s	NN	S
an	DT	an
important	JJ	important
conversation	NN	conversation
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
reported	VBN	report
that	IN	that
there	EX	there
'	''	'
s	NNS	<unknown>
almost	RB	almost
a	DT	a
difference	NN	difference
of	IN	of
opinion	NN	opinion
with	IN	with
you	PP	you
and	CC	and
your	PP$	your
colleagues	NNS	colleague
over	IN	over
any	DT	any
scenario	NN	scenario
in	IN	in
which	WDT	which
he	PP	he
might	MD	might
be	VB	be
offered	VBN	offer
an	DT	an
amnesty	NN	amnesty
deal	NN	deal
.	SENT	.
I	PP	I
think	VBP	think
your	PP$	your
boss	NN	boss
,	,	,
General	NP	General
Keith	NP	Keith
Alexander	NP	Alexander
,	,	,
has	VBZ	have
said	VBN	say
that	IN	that
that	WDT	that
would	MD	would
be	VB	be
a	DT	a
terrible	JJ	terrible
example	NN	example
for	IN	for
others	NNS	other
;	:	;
you	PP	you
can	MD	can
'	''	'
t	NN	t
negotiate	VB	negotiate
with	IN	with
someone	NN	someone
who	WP	who
'	POS	'
s	NN	S
broken	VBN	break
the	DT	the
law	NN	law
in	IN	in
that	DT	that
way	NN	way
.	SENT	.
But	CC	but
you	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
quoted	VBN	quote
as	IN	as
saying	VBG	say
that	IN	that
,	,	,
if	IN	if
Snowden	NP	Snowden
could	MD	could
prove	VB	prove
that	IN	that
he	PP	he
was	VBD	be
surrendering	VBG	surrender
all	DT	all
undisclosed	JJ	undisclosed
documents	NNS	document
,	,	,
that	IN	that
a	DT	a
deal	NN	deal
maybe	RB	maybe
should	MD	should
be	VB	be
considered	VBN	consider
.	SENT	.
Do	VB	do
you	PP	you
still	RB	still
think	VBP	think
that	DT	that
?	SENT	?
RL	NP	RL
:	:	:
Yeah	RB	yeah
,	,	,
so	RB	so
actually	RB	actually
,	,	,
this	DT	this
is	VBZ	be
my	PP$	my
favorite	JJ	favorite
thing	NN	thing
about	IN	about
that	DT	that
"	``	"
60	CD	@card@
Minutes	NPS	Minutes
"	''	"
interview	NN	interview
was	VBD	be
all	PDT	all
the	DT	the
misquotes	VBZ	misquote
that	WDT	that
came	VBD	come
from	IN	from
that	DT	that
.	SENT	.
What	WP	what
I	PP	I
actually	RB	actually
said	VBD	say
,	,	,
in	IN	in
response	NN	response
to	TO	to
a	DT	a
question	NN	question
about	RB	about
,	,	,
would	MD	would
you	PP	you
entertain	VB	entertain
any	DT	any
discussions	NNS	discussion
of	IN	of
mitigating	JJ	mitigating
action	NN	action
against	IN	against
Snowden	NP	Snowden
,	,	,
I	PP	I
said	VBD	say
,	,	,
yeah	RB	yeah
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
worth	NN	worth
a	DT	a
conversation	NN	conversation
.	SENT	.
This	DT	this
is	VBZ	be
something	NN	something
that	IN	that
the	DT	the
attorney	NN	attorney
general	NN	general
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
and	CC	and
the	DT	the
president	NN	president
also	RB	also
actually	RB	actually
have	VB	have
both	DT	both
talked	VBN	talk
about	IN	about
this	DT	this
,	,	,
and	CC	and
I	PP	I
defer	VBP	defer
to	TO	to
the	DT	the
attorney	NN	attorney
general	NN	general
,	,	,
because	IN	because
this	DT	this
is	VBZ	be
his	PP$	his
lane	NN	lane
.	SENT	.
But	CC	but
there	EX	there
is	VBZ	be
a	DT	a
strong	JJ	strong
tradition	NN	tradition
in	IN	in
American	JJ	American
jurisprudence	NN	jurisprudence
of	IN	of
having	VBG	have
discussions	NNS	discussion
with	IN	with
people	NNS	people
who	WP	who
have	VBP	have
been	VBN	be
charged	VBN	charge
with	IN	with
crimes	NNS	crime
in	IN	in
order	NN	order
to	TO	to
,	,	,
if	IN	if
it	PP	it
benefits	VBZ	benefit
the	DT	the
government	NN	government
,	,	,
to	TO	to
get	VB	get
something	NN	something
out	RP	out
of	IN	of
that	DT	that
,	,	,
that	IN	that
there	EX	there
'	''	'
s	NNS	<unknown>
always	RB	always
room	NN	room
for	IN	for
that	DT	that
kind	NN	kind
of	IN	of
discussion	NN	discussion
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
not	RB	not
presupposing	VBG	presuppose
any	DT	any
outcome	NN	outcome
,	,	,
but	CC	but
there	EX	there
is	VBZ	be
always	RB	always
room	NN	room
for	IN	for
discussion	NN	discussion
.	SENT	.
CA	MD	ca
:	:	:
To	TO	to
a	DT	a
lay	JJ	lay
person	NN	person
it	PP	it
seems	VBZ	seem
like	IN	like
he	PP	he
has	VBZ	have
certain	JJ	certain
things	NNS	thing
to	TO	to
offer	VB	offer
the	DT	the
U	NP	U
.	SENT	.
S	NN	S
.	SENT	.
,	,	,
the	DT	the
government	NN	government
,	,	,
you	PP	you
,	,	,
others	NNS	other
,	,	,
in	IN	in
terms	NNS	term
of	IN	of
putting	VBG	put
things	NNS	thing
right	RB	right
and	CC	and
helping	VBG	help
figure	NN	figure
out	IN	out
a	DT	a
smarter	JJR	smart
policy	NN	policy
,	,	,
a	DT	a
smarter	JJR	smart
way	NN	way
forward	RB	forward
for	IN	for
the	DT	the
future	NN	future
.	SENT	.
Do	VB	do
you	PP	you
see	VB	see
,	,	,
has	VBZ	have
that	DT	that
kind	NN	kind
of	IN	of
possibility	NN	possibility
been	VBN	be
entertained	VBN	entertain
at	IN	at
all	DT	all
?	SENT	?
RL	NP	RL
:	:	:
So	RB	so
that	RB	that
'	''	'
s	VBG	<unknown>
out	RP	out
of	IN	of
my	PP$	my
lane	NN	lane
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
an	DT	an
NSA	NP	NSA
thing	NN	thing
.	SENT	.
That	DT	that
would	MD	would
be	VB	be
a	DT	a
Department	NP	Department
of	IN	of
Justice	NP	Justice
sort	NN	sort
of	IN	of
discussion	NN	discussion
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
defer	VB	defer
to	TO	to
them	PP	them
.	SENT	.
CA	MD	ca
:	:	:
Rick	NP	Rick
,	,	,
when	WRB	when
Ed	NP	Ed
Snowden	NP	Snowden
ended	VBD	end
his	PP$	his
talk	NN	talk
,	,	,
I	PP	I
offered	VBD	offer
him	PP	him
the	DT	the
chance	NN	chance
to	TO	to
share	VB	share
an	DT	an
idea	NN	idea
worth	NN	worth
spreading	VBG	spread
.	SENT	.
What	WP	what
would	MD	would
be	VB	be
your	PP$	your
idea	NN	idea
worth	NN	worth
spreading	VBG	spread
for	IN	for
this	DT	this
group	NN	group
?	SENT	?
RL	NP	RL
:	:	:
So	RB	so
I	PP	I
think	VBP	think
,	,	,
learn	VBP	learn
the	DT	the
facts	NNS	fact
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
really	RB	really
important	JJ	important
conversation	NN	conversation
,	,	,
and	CC	and
it	PP	it
impacts	VBZ	impact
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
NSA	NP	NSA
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
the	DT	the
government	NN	government
,	,	,
it	PP	it
'	POS	'
s	NN	S
you	PP	you
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
Internet	NN	Internet
companies	NNS	company
.	SENT	.
The	DT	the
issue	NN	issue
of	IN	of
privacy	NN	privacy
and	CC	and
personal	JJ	personal
data	NNS	datum
is	VBZ	be
much	RB	much
bigger	JJR	big
than	IN	than
just	RB	just
the	DT	the
government	NN	government
,	,	,
and	CC	and
so	RB	so
learn	VB	learn
the	DT	the
facts	NNS	fact
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
rely	VBP	rely
on	IN	on
headlines	NNS	headline
,	,	,
don	NN	don
'	POS	'
t	NN	t
rely	VBP	rely
on	IN	on
sound	JJ	sound
bites	NNS	bite
,	,	,
don	NN	don
'	POS	'
t	NN	t
rely	VBP	rely
on	IN	on
one-sided	JJ	one-sided
conversations	NNS	conversation
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
idea	NN	idea
,	,	,
I	PP	I
think	VBP	think
,	,	,
worth	JJ	worth
spreading	VBG	spread
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
sign	NN	sign
,	,	,
a	DT	a
badge	NN	badge
tab	NN	tab
,	,	,
we	PP	we
wear	VBP	wear
badges	NNS	badge
at	IN	at
work	NN	work
with	IN	with
lanyards	NNS	lanyard
,	,	,
and	CC	and
if	IN	if
I	PP	I
could	MD	could
make	VB	make
a	DT	a
plug	NN	plug
,	,	,
my	PP$	my
badge	NN	badge
lanyard	NN	lanyard
at	IN	at
work	NN	work
says	VBZ	say
,	,	,
"	``	"
Dallas	NP	Dallas
Cowboys	NPS	Cowboys
.	SENT	.
"	''	"
Go	NP	Go
Dallas	NP	Dallas
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
just	RB	just
alienated	VBN	alienate
half	PDT	half
the	DT	the
audience	NN	audience
,	,	,
I	PP	I
know	VBP	know
.	SENT	.
So	IN	so
the	DT	the
lanyard	NN	lanyard
that	IN	that
our	PP$	our
people	NNS	people
who	WP	who
work	VBP	work
in	IN	in
the	DT	the
organization	NN	organization
that	WDT	that
does	VBZ	do
our	PP$	our
crypto-	NN	<unknown>
analytic	JJ	analytic
work	NN	work
have	VBP	have
a	DT	a
tab	NN	tab
that	WDT	that
says	VBZ	say
,	,	,
"	``	"
Look	VB	look
at	IN	at
the	DT	the
data	NNS	datum
.	SENT	.
"	''	"
So	RB	so
that	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
idea	NN	idea
worth	NN	worth
spreading	VBG	spread
.	SENT	.
Look	VB	look
at	IN	at
the	DT	the
data	NNS	datum
.	SENT	.
CA	MD	ca
:	:	:
Rick	NP	Rick
,	,	,
it	PP	it
took	VBD	take
a	DT	a
certain	JJ	certain
amount	NN	amount
of	IN	of
courage	NN	courage
,	,	,
I	PP	I
think	VBP	think
,	,	,
actually	RB	actually
,	,	,
to	TO	to
come	VB	come
and	CC	and
speak	VB	speak
openly	RB	openly
to	TO	to
this	DT	this
group	NN	group
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
something	NN	something
the	DT	the
NSA	NP	NSA
has	VBZ	have
done	VBN	do
a	DT	a
lot	NN	lot
of	IN	of
in	IN	in
the	DT	the
past	NN	past
,	,	,
and	CC	and
plus	IN	plus
the	DT	the
technology	NN	technology
has	VBZ	have
been	VBN	be
challenging	VBG	challenge
.	SENT	.
We	PP	we
truly	RB	truly
appreciate	VBP	appreciate
you	PP	you
doing	VBG	do
that	IN	that
and	CC	and
sharing	NN	sharing
in	IN	in
this	DT	this
very	RB	very
important	JJ	important
conversation	NN	conversation
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
RL	NP	RL
:	:	:
Thanks	NNS	thanks
,	,	,
Chris	NP	Chris
.	SENT	.
