Adam	NP	Adam
AG	NP	AG
:	:	:
That	WDT	that
'	POS	'
s	NN	S
an	DT	an
easy	JJ	easy
one	CD	one
.	SENT	.
Anyone	NN	anyone
you	PP	you
'	POS	'
re	NN	re
not	RB	not
related	VBN	relate
to	TO	to
that	WDT	that
you	PP	you
would	MD	would
add	VB	add
?	SENT	?
JT	NP	JT
:	:	:
Lincoln	NP	Lincoln
'	POS	'
s	JJ	<unknown>
appeal	NN	appeal
to	TO	to
the	DT	the
better	JJR	good
angels	NNS	angel
of	IN	of
our	PP$	our
natures	NNS	nature
is	VBZ	be
one	CD	one
that	IN	that
I	PP	I
always	RB	always
go	VBP	go
back	RB	back
to	TO	to
as	IN	as
he	PP	he
handled	VBD	handle
a	DT	a
divided	VBN	divide
country	NN	country
in	IN	in
the	DT	the
most	RBS	most
challenging	JJ	challenging
ways	NNS	way
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
think	VBP	think
to	TO	to
him	PP	him
,	,	,
every	DT	every
now	RB	now
and	CC	and
then	RB	then
.	SENT	.
AG	NP	AG
:	:	:
I	PP	I
feel	VBP	feel
a	DT	a
little	RB	little
bad	JJ	bad
that	IN	that
you	PP	you
chose	VBD	choose
an	DT	an
American	JJ	American
leader	NN	leader
.	SENT	.
JT	NP	JT
:	:	:
No	UH	no
,	,	,
you	PP	you
shouldn	NNS	<unknown>
'	POS	'
t	NN	t
.	SENT	.
America	NP	America
has	VBZ	have
provided	VBN	provide
some	DT	some
of	IN	of
the	DT	the
best	JJS	good
leaders	NNS	leader
the	DT	the
world	NN	world
has	VBZ	have
ever	RB	ever
seen	VBN	see
.	SENT	.
AG	NP	AG
:	:	:
OK	UH	OK
,	,	,
so	RB	so
one	CD	one
of	IN	of
my	PP$	my
all-time	JJ	all-time
favorite	JJ	favorite
Canadian	JJ	Canadian
contests	NNS	contest
was	VBD	be
to	TO	to
come	VB	come
up	RP	up
with	IN	with
an	DT	an
equivalent	NN	equivalent
of	IN	of
"	``	"
as	RB	as
American	JJ	American
as	IN	as
apple	NN	apple
pie	NN	pie
"	''	"
for	IN	for
Canada	NP	Canada
.	SENT	.
JT	NP	JT
:	:	:
And	CC	and
the	DT	the
answer	NN	answer
in	IN	in
Canada	NP	Canada
was	VBD	be
"	``	"
as	RB	as
Canadian	JJ	Canadian
as	IN	as
possible	JJ	possible
under	IN	under
the	DT	the
circumstances	NNS	circumstance
.	SENT	.
"	''	"
AG	NP	AG
:	:	:
You	PP	you
have	VBP	have
done	VBN	do
your	PP$	your
homework	NN	homework
.	SENT	.
JT	NP	JT
:	:	:
Yeah	RB	yeah
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
classic	JJ	classic
Gzowski	NP	<unknown>
piece	NN	piece
.	SENT	.
AG	NP	AG
:	:	:
What	WP	what
does	VBZ	do
that	RB	that
mean	VB	mean
to	TO	to
you	PP	you
?	SENT	?
JT	NP	JT
:	:	:
Oh	UH	oh
,	,	,
God	NP	God
,	,	,
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
question	NN	question
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
'	POS	'
re	NN	re
people	NNS	people
who	WP	who
understand	VBP	understand
compromise	NN	compromise
and	CC	and
reality	NN	reality
.	SENT	.
That	DT	that
things	NNS	thing
don	NN	don
'	POS	'
t	NN	t
always	RB	always
go	VB	go
towards	IN	towards
our	PP$	our
ideal	NN	ideal
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
manifest	JJ	manifest
destiny	NN	destiny
like	IN	like
there	EX	there
is	VBZ	be
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
sense	NN	sense
of	IN	of
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
figure	VB	figure
this	DT	this
out	RP	out
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
roll	VB	roll
up	RP	up
our	PP$	our
sleeves	NNS	sleeve
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
get	VB	get
along	RP	along
,	,	,
and	CC	and
solve	VB	solve
the	DT	the
problems	NNS	problem
given	VBN	give
the	DT	the
tools	NNS	tool
we	PP	we
have	VBP	have
.	SENT	.
AG	NP	AG
:	:	:
Basically	RB	basically
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
slogan	NN	slogan
for	IN	for
Canadian	JJ	Canadian
agreeableness	NN	agreeableness
and	CC	and
adaptability	NN	adaptability
.	SENT	.
JT	NP	JT
:	:	:
You	PP	you
know	VBP	know
,	,	,
saying	VBG	say
sorry	RB	sorry
after	IN	after
someone	NN	someone
bumps	NNS	bump
into	IN	into
you	PP	you
is	VBZ	be
a	DT	a
way	NN	way
of	IN	of
,	,	,
you	PP	you
know	VBP	know
,	,	,
easing	VBG	ease
that	IN	that
dynamic	JJ	dynamic
as	IN	as
well	RB	well
.	SENT	.
AG	NP	AG
:	:	:
Touche	NP	Touche
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
the	DT	the
worst	JJS	bad
piece	NN	piece
of	IN	of
leadership	NN	leadership
advice	NN	advice
you	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
given	VBN	give
?	SENT	?
JT	NP	JT
:	:	:
Try	VBP	try
to	TO	to
be	VB	be
more	JJR	more
like	IN	like
your	PP$	your
dad	NN	dad
.	SENT	.
AG	NP	AG
:	:	:
Why	WRB	why
was	VBD	be
that	DT	that
bad	JJ	bad
advice	NN	advice
?	SENT	?
JT	NP	JT
:	:	:
Because	IN	because
I	PP	I
'	POS	'
m	NN	m
not	RB	not
him	PP	him
.	SENT	.
And	CC	and
people	NNS	people
say	VBP	say
,	,	,
"	``	"
I	PP	I
like	VBP	like
the	DT	the
way	NN	way
you	PP	you
did	VBD	do
that	IN	that
,	,	,
It	PP	it
was	VBD	be
just	RB	just
like	IN	like
your	PP$	your
dad	NN	dad
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
"	``	"
I	PP	I
have	VBP	have
to	TO	to
be	VB	be
careful	JJ	careful
of	IN	of
that	DT	that
.	SENT	.
"	''	"
Growing	VBG	grow
up	RP	up
with	IN	with
parents	NNS	parent
who	WP	who
are	VBP	be
very	RB	very
successful	JJ	successful
or	CC	or
take	VB	take
up	RP	up
a	DT	a
lot	NN	lot
of	IN	of
space	NN	space
,	,	,
you	PP	you
know	VBP	know
,	,	,
forces	VBZ	force
you	PP	you
to	TO	to
be	VB	be
very	RB	very
deliberate	JJ	deliberate
about	IN	about
what	WP	what
you	PP	you
'	POS	'
re	NN	re
choosing	VBG	choose
to	TO	to
take	VB	take
from	IN	from
them	PP	them
,	,	,
what	WP	what
you	PP	you
'	POS	'
re	NN	re
choosing	VBG	choose
not	RB	not
to	TO	to
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
have	VBP	have
to	TO	to
deal	VB	deal
with	IN	with
all	PDT	all
the	DT	the
expectations	NNS	expectation
.	SENT	.
All	PDT	all
my	PP$	my
life	NN	life
,	,	,
people	NNS	people
said	VBD	say
,	,	,
"	``	"
Your	PP$	your
dad	NN	dad
was	VBD	be
prime	JJ	prime
minister	NN	minister
,	,	,
Do	VBP	do
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
prime	JJ	prime
minister	NN	minister
,	,	,
too	RB	too
?	SENT	?
"	``	"
My	PP$	my
kids	NNS	kid
are	VBP	be
going	VBG	go
through	IN	through
it	PP	it
now	RB	now
,	,	,
too	RB	too
.	SENT	.
"	''	"
Two	CD	two
generations	NNS	generation
.	SENT	.
Are	VBP	be
you	PP	you
going	VBG	go
to	TO	to
be	VB	be
the	DT	the
third	JJ	third
generation	NN	generation
?	SENT	?
"	``	"
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
like	VBP	like
,	,	,
"	''	"
I	NP	I
'	POS	'
m	NN	m
a	DT	a
teenager	NN	teenager
.	SENT	.
What	WP	what
the	DT	the
hell	NN	hell
do	VBP	do
I	PP	I
know	VBP	know
?	SENT	?
"	''	"
Right	RB	right
?	SENT	?
And	CC	and
learning	VBG	learn
how	WRB	how
to	TO	to
be	VB	be
grounded	VBN	ground
in	IN	in
who	WP	who
and	CC	and
what	WP	what
you	PP	you
are	VBP	be
and	CC	and
unapologetic	JJ	unapologetic
about	IN	about
it	PP	it
and	CC	and
not	RB	not
trying	VBG	try
to	TO	to
be	VB	be
something	NN	something
you	PP	you
'	POS	'
re	NN	re
not	RB	not
ever	RB	ever
is	VBZ	be
hugely	RB	hugely
important	JJ	important
.	SENT	.
AG	NP	AG
:	:	:
What	WP	what
'	POS	'
s	JJ	<unknown>
something	NN	something
you	PP	you
'	POS	'
ve	NN	ve
rethought	VBD	rethink
lately	RB	lately
?	SENT	?
JT	NP	JT
:	:	:
Rethinking	VBG	rethink
all	PDT	all
the	DT	the
forces	NNS	force
that	WDT	that
ended	VBD	end
up	RP	up
leaving	VBG	leave
Canadians	NNS	Canadian
.	SENT	.
.	SENT	.
.	SENT	.
Divided	VBN	divide
or	CC	or
grumpy	JJ	grumpy
post-pandemic	NN	post-pandemic
.	SENT	.
During	IN	during
the	DT	the
pandemic	NN	pandemic
,	,	,
we	PP	we
scrambled	VBD	scramble
to	TO	to
try	VB	try
and	CC	and
do	VB	do
everything	NN	everything
we	PP	we
could	MD	could
.	SENT	.
We	PP	we
delivered	VBD	deliver
a	DT	a
500-dollar-a-week	JJ	<unknown>
income	NN	income
replacement	NN	replacement
for	IN	for
low-income	JJ	low-income
people	NNS	people
.	SENT	.
We	PP	we
brought	VBD	bring
in	IN	in
a	DT	a
75	CD	@card@
percent	NN	percent
wage	NN	wage
subsidy	NN	subsidy
that	WDT	that
kept	VBD	keep
people	NNS	people
on	IN	on
the	DT	the
payrolls	NNS	payroll
.	SENT	.
We	PP	we
encouraged	VBD	encourage
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
created	VBD	create
conditions	NNS	condition
in	IN	in
which	WDT	which
everyone	NN	everyone
was	VBD	be
encouraged	VBN	encourage
to	TO	to
get	VB	get
vaccination	NN	vaccination
.	SENT	.
We	PP	we
had	VBD	have
a	DT	a
higher	JJR	high
double-vaccination	NN	double-vaccination
rate	NN	rate
than	IN	than
just	RB	just
about	IN	about
any	DT	any
of	IN	of
our	PP$	our
peer	NN	peer
countries	NNS	country
.	SENT	.
We	PP	we
had	VBD	have
a	DT	a
less	RBR	less
bad	JJ	bad
pandemic	NN	pandemic
than	IN	than
just	RB	just
about	IN	about
any	DT	any
of	IN	of
our	PP$	our
peer	NN	peer
countries	NNS	country
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
some	DT	some
of	IN	of
the	DT	the
lingering	VBG	linger
impacts	NNS	impact
of	IN	of
those	DT	those
policies	NNS	policy
continue	VBP	continue
to	TO	to
divide	VB	divide
Canadians	NNS	Canadian
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
still	RB	still
trying	VBG	try
to	TO	to
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
bring	VB	bring
Canadians	NNS	Canadian
back	RB	back
together	RB	together
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
something	NN	something
I	NP	I
'	POS	'
m	NN	m
grappling	VBG	grapple
with	IN	with
.	SENT	.
AG	NP	AG
:	:	:
What	WP	what
'	POS	'
s	NNS	<unknown>
a	DT	a
book	NN	book
you	PP	you
read	VBP	read
recently	RB	recently
that	IN	that
you	PP	you
loved	VBD	love
?	SENT	?
JT	NP	JT
:	:	:
"	``	"
The	DT	the
Invisible	JJ	invisible
Life	NN	life
of	IN	of
Addie	NP	Addie
LaRue	NP	LaRue
,	,	,
"	''	"
which	WDT	which
is	VBZ	be
a	DT	a
lovely	JJ	lovely
story	NN	story
of	IN	of
a	DT	a
young	JJ	young
woman	NN	woman
who	WP	who
was	VBD	be
born	VBN	bear
in	IN	in
,	,	,
like	VB	like
,	,	,
17th-century	JJ	17th-century
France	NP	France
,	,	,
who	WP	who
made	VBD	make
a	DT	a
Faustian	JJ	Faustian
bargain	NN	bargain
and	CC	and
lived	VBD	live
forever	RB	forever
.	SENT	.
But	CC	but
anyone	NN	anyone
she	PP	she
met	VBD	meet
would	MD	would
instantly	RB	instantly
forget	VB	forget
her	PP	her
the	DT	the
second	NN	second
she	PP	she
walked	VBD	walk
past	JJ	past
.	SENT	.
And	CC	and
what	WP	what
kind	NN	kind
of	IN	of
a	DT	a
life	NN	life
is	VBZ	be
that	IN	that
when	WRB	when
you	PP	you
actually	RB	actually
can	MD	can
'	''	'
t	NN	t
have	VBP	have
a	DT	a
lasting	JJ	lasting
impact	NN	impact
on	IN	on
anyone	NN	anyone
around	IN	around
you	PP	you
?	SENT	?
I	PP	I
read	VBP	read
almost	RB	almost
only	JJ	only
fiction	NN	fiction
on	IN	on
my	PP$	my
downtime	NN	downtime
because	IN	because
I	PP	I
read	VBP	read
so	RB	so
much	JJ	much
nonfiction	NN	nonfiction
for	IN	for
work	NN	work
.	SENT	.
AG	NP	AG
:	:	:
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
question	NN	question
you	PP	you
have	VBP	have
for	IN	for
me	PP	me
?	SENT	?
JT	NP	JT
:	:	:
Well	UH	well
,	,	,
you	PP	you
give	VBP	give
advice	NN	advice
to	TO	to
leaders	NNS	leader
of	IN	of
all	DT	all
different	JJ	different
types	NNS	type
on	IN	on
how	WRB	how
to	TO	to
adjust	VB	adjust
and	CC	and
how	WRB	how
to	TO	to
lead	VB	lead
today	NN	today
,	,	,
given	VBN	give
social	JJ	social
media	NNS	medium
,	,	,
given	VBN	give
post-pandemic	JJ	post-pandemic
world	NN	world
,	,	,
all	PDT	all
that	DT	that
.	SENT	.
Would	MD	would
you	PP	you
give	VB	give
the	DT	the
same	JJ	same
advice	NN	advice
or	CC	or
different	JJ	different
advice	NN	advice
to	TO	to
political	JJ	political
leaders	NNS	leader
as	IN	as
you	PP	you
would	MD	would
to	TO	to
other	JJ	other
types	NNS	type
of	IN	of
leaders	NNS	leader
and	CC	and
what	WP	what
would	MD	would
be	VB	be
your	PP$	your
best	JJS	good
advice	NN	advice
on	IN	on
how	WRB	how
to	TO	to
create	VB	create
cohesive	JJ	cohesive
communities	NNS	community
in	IN	in
this	DT	this
time	NN	time
of	IN	of
division	NN	division
?	SENT	?
AG	NP	AG
:	:	:
I	PP	I
think	VBP	think
I	PP	I
'	''	'
d	SYM	d
say	VBP	say
both	DT	both
.	SENT	.
I	PP	I
give	VBP	give
some	DT	some
of	IN	of
the	DT	the
same	JJ	same
advice	NN	advice
,	,	,
because	IN	because
I	PP	I
think	VBP	think
there	EX	there
are	VBP	be
aspects	NNS	aspect
of	IN	of
leadership	NN	leadership
that	WDT	that
generalize	VBP	generalize
regardless	RB	regardless
of	IN	of
what	WP	what
environment	NN	environment
you	PP	you
'	POS	'
re	NN	re
in	IN	in
.	SENT	.
At	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
,	,	,
you	PP	you
have	VBP	have
to	TO	to
make	VB	make
good	JJ	good
decisions	NNS	decision
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
get	VB	get
people	NNS	people
to	TO	to
respect	VB	respect
your	PP$	your
integrity	NN	integrity
and	CC	and
your	PP$	your
competence	NN	competence
and	CC	and
your	PP$	your
care	NN	care
and	CC	and
want	VBP	want
to	TO	to
follow	VB	follow
you	PP	you
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
guess	VBP	guess
my	PP$	my
most	RBS	most
basic	JJ	basic
message	NN	message
to	TO	to
leaders	NNS	leader
in	IN	in
any	DT	any
environment	NN	environment
would	MD	would
be	VB	be
put	VB	put
your	PP$	your
mission	NN	mission
above	IN	above
your	PP$	your
ego	NN	ego
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
an	DT	an
easy	JJ	easy
one	CD	one
.	SENT	.
Things	NNS	thing
I	PP	I
would	MD	would
say	VB	say
differently	RB	differently
to	TO	to
political	JJ	political
leaders	NNS	leader
,	,	,
although	IN	although
I	PP	I
actually	RB	actually
think	VBP	think
that	IN	that
the	DT	the
business	NN	business
world	NN	world
has	VBZ	have
become	VBN	become
more	JJR	more
like	IN	like
this	DT	this
in	IN	in
recent	JJ	recent
years	NNS	year
,	,	,
our	PP$	our
political	JJ	political
leaders	NNS	leader
have	VBP	have
to	TO	to
care	VB	care
a	DT	a
lot	NN	lot
more	RBR	more
about	IN	about
constituents	NNS	constituent
and	CC	and
their	PP$	their
opinions	NNS	opinion
and	CC	and
their	PP$	their
approval	NN	approval
ratings	NNS	rating
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
now	RB	now
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
seeing	VBG	see
that	IN	that
leaders	NNS	leader
are	VBP	be
facing	VBG	face
that	DT	that
kind	NN	kind
of	IN	of
pressure	NN	pressure
in	IN	in
other	JJ	other
environments	NNS	environment
as	IN	as
well	RB	well
.	SENT	.
In	IN	in
terms	NNS	term
of	IN	of
your	PP$	your
question	NN	question
about	IN	about
how	WRB	how
to	TO	to
bring	VB	bring
people	NNS	people
together	RB	together
and	CC	and
create	VB	create
community	NN	community
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
anybody	NN	anybody
has	VBZ	have
easy	JJ	easy
answers	NNS	answer
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
social	JJ	social
scientist	NN	scientist
,	,	,
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
wracking	VBG	wrack
my	PP$	my
brain	NN	brain
on	IN	on
it	PP	it
for	IN	for
the	DT	the
last	JJ	last
few	JJ	few
years	NNS	year
and	CC	and
reading	VBG	read
everything	NN	everything
I	PP	I
could	MD	could
find	VB	find
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
probably	RB	probably
the	DT	the
most	RBS	most
useful	JJ	useful
thing	NN	thing
that	IN	that
I	NP	I
'	POS	'
ve	NNS	<unknown>
come	VBP	come
across	IN	across
is	VBZ	be
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
are	VBP	be
very	RB	very
quick	JJ	quick
to	TO	to
slip	VB	slip
into	IN	into
binary	JJ	binary
bias	NN	bias
:	:	:
good	JJ	good
versus	CC	versus
bad	JJ	bad
,	,	,
us	PP	us
versus	IN	versus
them	PP	them
.	SENT	.
Pick	VB	pick
your	PP$	your
least	JJS	least
favorite	JJ	favorite
version	NN	version
of	IN	of
it	PP	it
.	SENT	.
The	DT	the
way	NN	way
that	IN	that
we	PP	we
normally	RB	normally
try	VBP	try
to	TO	to
fight	VB	fight
that	WDT	that
is	VBZ	be
we	PP	we
try	VBP	try
to	TO	to
build	VB	build
up	RP	up
,	,	,
"	''	"
we	PP	we
'	POS	'
re	NN	re
good	JJ	good
,	,	,
they	PP	they
'	POS	'
re	NN	re
bad	JJ	bad
.	SENT	.
"	``	"
And	CC	and
I	PP	I
think	VBP	think
a	DT	a
better	JJR	good
solution	NN	solution
is	VBZ	be
to	TO	to
say	VB	say
we	PP	we
actually	RB	actually
need	VBP	need
a	DT	a
door	NN	door
number	NN	number
three	CD	three
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
ask	VB	ask
,	,	,
OK	UH	OK
,	,	,
if	IN	if
these	DT	these
two	CD	two
views	NNS	view
are	VBP	be
dividing	VBG	divide
people	NNS	people
,	,	,
what	WP	what
'	POS	'
s	NN	S
the	DT	the
third	JJ	third
point	NN	point
of	IN	of
view	NN	view
that	IN	that
actually	RB	actually
the	DT	the
silent	JJ	silent
majority	NN	majority
might	MD	might
hold	VB	hold
?	SENT	?
And	CC	and
that	DT	that
seems	VBZ	seem
to	TO	to
me	PP	me
at	IN	at
least	JJS	least
to	TO	to
be	VB	be
a	DT	a
good	JJ	good
starting	VBG	start
point	NN	point
for	IN	for
thinking	VBG	think
through	IN	through
this	DT	this
.	SENT	.
JT	NP	JT
:	:	:
No	UH	no
,	,	,
listen	VB	listen
,	,	,
I	PP	I
love	VBP	love
that	RB	that
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
reading	VBG	read
on	IN	on
a	DT	a
phenomenon	NN	phenomenon
that	WDT	that
says	VBZ	say
the	DT	the
majority	NN	majority
actually	RB	actually
starts	VBZ	start
to	TO	to
think	VB	think
it	PP	it
'	POS	'
s	NN	S
in	IN	in
the	DT	the
minority	NN	minority
now	RB	now
because	IN	because
those	DT	those
minorities	NNS	minority
are	VBP	be
so	RB	so
loud	JJ	loud
,	,	,
you	PP	you
know	VBP	know
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
so	RB	so
much	RB	much
noise	VB	noise
out	RP	out
there	RB	there
that	IN	that
people	NNS	people
start	VBP	start
questioning	VBG	question
that	DT	that
goodness	NN	goodness
and	CC	and
thoughtfulness	NN	thoughtfulness
of	IN	of
the	DT	the
silent	JJ	silent
majority	NN	majority
.	SENT	.
I	PP	I
think	VBP	think
I	PP	I
'	''	'
m	NN	m
someone	NN	someone
who	WP	who
got	VBD	get
into	IN	into
politics	NNS	politics
to	TO	to
try	VB	try
and	CC	and
pull	VB	pull
people	NNS	people
together	RB	together
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
so	RB	so
easy	JJ	easy
to	TO	to
fall	VB	fall
into	IN	into
sort	NN	sort
of	IN	of
divisive	JJ	divisive
rhetoric	NN	rhetoric
or	CC	or
.	SENT	.
.	SENT	.
.	SENT	.
or	CC	or
even	RB	even
position	NN	position
.	SENT	.
Then	RB	then
you	PP	you
have	VBP	have
to	TO	to
be	VB	be
careful	JJ	careful
with	IN	with
this	DT	this
,	,	,
too	RB	too
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
made	VBD	make
the	DT	the
decision	NN	decision
early	RB	early
on	IN	on
in	IN	in
my	PP$	my
leadership	NN	leadership
that	IN	that
I	PP	I
was	VBD	be
only	RB	only
going	VBG	go
to	TO	to
have	VB	have
pro-choice	JJ	pro-choice
MPs	NP	MP
.	SENT	.
That	DT	that
members	NNS	member
of	IN	of
Parliament	NP	Parliament
needed	VBD	need
to	TO	to
be	VB	be
willing	JJ	willing
to	TO	to
stand	VB	stand
up	RP	up
for	IN	for
a	DT	a
woman	NN	woman
'	POS	'
s	JJ	<unknown>
right	NN	right
to	TO	to
choose	VB	choose
.	SENT	.
And	CC	and
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
accused	VBD	accuse
me	PP	me
of	IN	of
being	VBG	be
divisive	JJ	divisive
on	IN	on
that	DT	that
because	IN	because
I	PP	I
was	VBD	be
excluding	VBG	exclude
,	,	,
you	PP	you
know	VBP	know
,	,	,
parts	NNS	part
of	IN	of
the	DT	the
population	NN	population
from	IN	from
being	VBG	be
able	JJ	able
to	TO	to
run	VB	run
for	IN	for
our	PP$	our
party	NN	party
.	SENT	.
And	CC	and
traditionally	RB	traditionally
our	PP$	our
party	NN	party
had	VBD	have
had	VBN	have
both	DT	both
sides	NNS	side
of	IN	of
that	DT	that
debate	NN	debate
,	,	,
both	CC	both
pro-choice	JJ	pro-choice
and	CC	and
anti-choice	JJ	anti-choice
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
a	DT	a
position	NN	position
that	IN	that
,	,	,
on	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
is	VBZ	be
somewhat	RB	somewhat
divisive	JJ	divisive
,	,	,
right	RB	right
?	SENT	?
Because	IN	because
I	PP	I
am	VBP	be
saying	VBG	say
,	,	,
no	UH	no
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
get	VBP	get
to	TO	to
take	VB	take
away	RP	away
a	DT	a
woman	NN	woman
'	POS	'
s	JJ	<unknown>
right	NN	right
to	TO	to
choose	VB	choose
.	SENT	.
But	CC	but
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
one	CD	one
that	IN	that
I	PP	I
believe	VBP	believe
is	VBZ	be
the	DT	the
right	JJ	right
position	NN	position
in	IN	in
absolute	JJ	absolute
terms	NNS	term
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
empowering	VBG	empower
an	DT	an
individual	JJ	individual
woman	NN	woman
to	TO	to
make	VB	make
whatever	WDT	whatever
choice	NN	choice
she	PP	she
wants	VBZ	want
.	SENT	.
If	IN	if
she	PP	she
wants	VBZ	want
to	TO	to
be	VB	be
anti-abortion	JJ	anti-abortion
,	,	,
she	PP	she
can	MD	can
do	VB	do
that	DT	that
.	SENT	.
If	IN	if
she	PP	she
wants	VBZ	want
to	TO	to
start	VB	start
a	DT	a
family	NN	family
,	,	,
like	VB	like
,	,	,
she	PP	she
gets	VBZ	get
that	DT	that
choice	NN	choice
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
portrayed	VBD	portray
as	IN	as
a	DT	a
binary	JJ	binary
situation	NN	situation
that	WDT	that
has	VBZ	have
caused	VBN	cause
me	PP	me
to	TO	to
really	RB	really
think	VB	think
about	IN	about
the	DT	the
nature	NN	nature
of	IN	of
you	PP	you
know	VBP	know
,	,	,
taking	VBG	take
a	DT	a
clear	JJ	clear
position	NN	position
on	IN	on
a	DT	a
thorny	JJ	thorny
issue	NN	issue
versus	IN	versus
trying	VBG	try
to	TO	to
accommodate	VB	accommodate
as	IN	as
many	JJ	many
different	JJ	different
viewpoints	NNS	viewpoint
.	SENT	.
And	CC	and
obviously	RB	obviously
,	,	,
in	IN	in
many	JJ	many
situations	NNS	situation
,	,	,
you	PP	you
want	VBP	want
to	TO	to
bring	VB	bring
people	NNS	people
together	RB	together
on	RB	on
,	,	,
you	PP	you
know	VBP	know
,	,	,
protecting	VBG	protect
the	DT	the
environment	NN	environment
is	VBZ	be
good	JJ	good
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
growing	VBG	grow
the	DT	the
society	NN	society
for	IN	for
everyone	NN	everyone
is	VBZ	be
good	JJ	good
.	SENT	.
But	CC	but
sometimes	RB	sometimes
there	EX	there
are	VBP	be
sharp	JJ	sharp
lines	NNS	line
to	TO	to
be	VB	be
drawn	VBN	draw
.	SENT	.
And	CC	and
navigating	VBG	navigate
the	DT	the
difference	NN	difference
in	IN	in
those	DT	those
moments	NNS	moment
is	VBZ	be
something	NN	something
that	WDT	that
is	VBZ	be
fraught	JJ	fraught
with	IN	with
extra	JJ	extra
peril	NN	peril
in	IN	in
a	DT	a
time	NN	time
of	IN	of
polarization	NN	polarization
and	CC	and
such	JJ	such
amplification	NN	amplification
of	IN	of
divisions	NNS	division
online	JJ	online
.	SENT	.
AG	NP	AG
:	:	:
When	WRB	when
you	PP	you
navigate	VBP	navigate
these	DT	these
kinds	NNS	kind
of	IN	of
decisions	NNS	decision
now	RB	now
with	IN	with
your	PP$	your
team	NN	team
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
actually	RB	actually
go	VBP	go
about	RB	about
thinking	VBG	think
through	IN	through
the	DT	the
different	JJ	different
options	NNS	option
?	SENT	?
What	WP	what
does	VBZ	do
your	PP$	your
decision	NN	decision
process	NN	process
actually	RB	actually
look	VBP	look
like	IN	like
?	SENT	?
JT	NP	JT
:	:	:
Well	UH	well
,	,	,
I	PP	I
try	VBP	try
to	TO	to
anchor	VB	anchor
myself	PP	myself
in	IN	in
trying	VBG	try
to	TO	to
find	VB	find
out	RP	out
what	WP	what
