Chris	NP	Chris
would	MD	would
make	VB	make
a	DT	a
dent	NN	dent
both	CC	both
in	IN	in
that	DT	that
problem	NN	problem
and	CC	and
certainly	RB	certainly
in	IN	in
the	DT	the
perception	NN	perception
of	IN	of
that	DT	that
problem	NN	problem
.	SENT	.
Is	VBZ	be
that	IN	that
a	DT	a
fair	JJ	fair
comment	NN	comment
?	SENT	?
BG	NP	BG
:	:	:
Oh	UH	oh
yeah	RB	yeah
.	SENT	.
If	IN	if
you	PP	you
take	VBP	take
from	IN	from
the	DT	the
most	RBS	most
wealthy	JJ	wealthy
and	CC	and
give	VB	give
to	TO	to
the	DT	the
least	JJS	least
wealthy	JJ	wealthy
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
good	JJ	good
.	SENT	.
It	PP	it
tries	VBZ	try
to	TO	to
balance	VB	balance
out	RP	out
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
just	RB	just
.	SENT	.
MG	NN	mg
:	:	:
But	CC	but
you	PP	you
change	VBP	change
systems	NNS	system
.	SENT	.
In	IN	in
the	DT	the
U	NP	U
.	SENT	.
S	NN	S
.	SENT	.
,	,	,
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
change	VB	change
the	DT	the
education	NN	education
system	NN	system
so	IN	so
it	PP	it
'	POS	'
s	NN	S
just	RB	just
for	IN	for
everybody	NN	everybody
and	CC	and
it	PP	it
works	VBZ	work
for	IN	for
all	DT	all
students	NNS	student
.	SENT	.
That	IN	that
,	,	,
to	TO	to
me	PP	me
,	,	,
really	RB	really
changes	VBZ	change
the	DT	the
inequality	NN	inequality
balance	NN	balance
.	SENT	.
BG	NN	BG
:	:	:
That	WDT	that
'	POS	'
s	NN	S
the	DT	the
most	RBS	most
important	JJ	important
.	SENT	.
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
I	PP	I
really	RB	really
think	VBP	think
that	IN	that
most	JJS	most
people	NNS	people
here	RB	here
and	CC	and
many	JJ	many
millions	NNS	million
around	IN	around
the	DT	the
world	NN	world
are	VBP	be
just	RB	just
in	IN	in
awe	NN	awe
of	IN	of
the	DT	the
trajectory	NN	trajectory
your	PP$	your
lives	NNS	life
have	VBP	have
taken	VBN	take
and	CC	and
the	DT	the
spectacular	JJ	spectacular
degree	NN	degree
to	TO	to
which	WDT	which
you	PP	you
have	VBP	have
shaped	VBN	shape
the	DT	the
future	NN	future
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
coming	VBG	come
to	TO	to
TED	VB	ted
and	CC	and
for	IN	for
sharing	VBG	share
with	IN	with
us	PP	us
and	CC	and
for	IN	for
all	DT	all
you	PP	you
do	VBP	do
.	SENT	.
BG	NN	BG
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
MG	NN	mg
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
BG	NN	BG
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
MG	NN	mg
:	:	:
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
BG	NN	BG
:	:	:
All	DT	all
right	NN	right
,	,	,
good	JJ	good
job	NN	job
.	SENT	.
