Mm	NN	mm.
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
when	WRB	when
did	VBD	do
I	PP	I
say	VBP	say
I	PP	I
'	''	'
m	NN	m
not	RB	not
afraid	JJ	afraid
?	SENT	?
And	CC	and
I	PP	I
was	VBD	be
.	SENT	.
Yeah	RB	yeah
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
even	RB	even
to	TO	to
this	DT	this
day	NN	day
,	,	,
like	VB	like
,	,	,
writing	NN	writing
is	VBZ	be
so	RB	so
hard	JJ	hard
for	IN	for
me	PP	me
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
so	RB	so
hard	RB	hard
for	IN	for
me	PP	me
.	SENT	.
I	PP	I
still	RB	still
have	VB	have
to	TO	to
say	VB	say
,	,	,
Cheryl	NP	Cheryl
,	,	,
you	PP	you
can	MD	can
do	VB	do
this	DT	this
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
this	DT	this
and	CC	and
you	PP	you
are	VBP	be
not	RB	not
going	VBG	go
to	TO	to
give	VB	give
up	RP	up
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
second	JJ	second
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
go	VB	go
you	PP	you
'	''	'
re	IN	re
going	VBG	go
to	TO	to
,	,	,
you	PP	you
know	VBP	know
,	,	,
go	VB	go
all	PDT	all
the	DT	the
way	NN	way
to	TO	to
the	DT	the
finish	NN	finish
line	NN	line
.	SENT	.
In	IN	in
March	NP	March
of	IN	of
1991	CD	@card@
,	,	,
when	WRB	when
your	PP$	your
mom	NN	mom
was	VBD	be
45	CD	@card@
,	,	,
you	PP	you
were	VBD	be
22	CD	@card@
,	,	,
your	PP$	your
mom	NN	mom
died	VBD	die
of	IN	of
cancer	NN	cancer
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
ve	NN	ve
said	VBD	say
that	IN	that
your	PP$	your
mother	NN	mother
'	POS	'
s	NN	S
death	NN	death
was	VBD	be
in	IN	in
many	JJ	many
ways	NNS	way
your	PP$	your
Genesis	NP	Genesis
story	NN	story
and	CC	and
the	DT	the
start	NN	start
of	IN	of
what	WP	what
you	PP	you
called	VBD	call
your	PP$	your
wild	JJ	wild
years	NNS	year
.	SENT	.
And	CC	and
you	PP	you
said	VBD	say
that	IN	that
for	IN	for
you	PP	you
,	,	,
using	VBG	use
drugs	NNS	drug
or	CC	or
having	VBG	have
a	DT	a
lot	NN	lot
of	IN	of
sex	NN	sex
or	CC	or
any	DT	any
sort	NN	sort
of	IN	of
reckless	JJ	reckless
behavior	NN	behavior
was	VBD	be
about	IN	about
love	NN	love
,	,	,
was	VBD	be
about	RB	about
trying	VBG	try
to	TO	to
find	VB	find
love	NN	love
in	IN	in
this	DT	this
weird	JJ	weird
way	NN	way
,	,	,
trying	VBG	try
to	TO	to
show	VB	show
the	DT	the
world	NN	world
this	DT	this
woman	NN	woman
'	POS	'
s	NN	S
life	NN	life
meant	VBD	mean
so	RB	so
much	JJ	much
that	IN	that
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
ruin	VB	ruin
mine	NN	mine
to	TO	to
honor	VB	honor
her	PP	her
.	SENT	.
Mm	NN	mm.
hmm	NNS	<unknown>
.	SENT	.
And	CC	and
I	PP	I
wanted	VBD	want
to	TO	to
ask	VB	ask
you	PP	you
about	IN	about
that	DT	that
destructive	JJ	destructive
thing	NN	thing
that	IN	that
we	PP	we
do	VBP	do
.	SENT	.
Why	WRB	why
do	VBP	do
you	PP	you
think	VBP	think
we	PP	we
hurt	VB	hurt
ourselves	PP	ourselves
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
hurt	VBD	hurt
?	SENT	?
Mm	NN	mm.
.	SENT	.
Well	RB	well
,	,	,
again	RB	again
,	,	,
you	PP	you
you	PP	you
with	IN	with
the	DT	the
big	JJ	big
questions	NNS	question
,	,	,
Debbie	NP	Debbie
,	,	,
I	PP	I
kind	RB	kind
of	IN	of
want	VB	want
to	TO	to
say	VB	say
I	PP	I
'	POS	'
m	NN	m
sorry	JJ	sorry
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
sorry	RB	sorry
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
so	IN	so
it	PP	it
'	POS	'
s	NN	S
so	IN	so
it	PP	it
'	POS	'
s	NN	S
so	IN	so
deep	JJ	deep
and	CC	and
so	RB	so
big	JJ	big
that	IN	that
it	PP	it
layered	VBD	layer
the	DT	the
answers	NNS	answer
.	SENT	.
Why	WRB	why
do	VBP	do
we	PP	we
hurt	VB	hurt
ourselves	PP	ourselves
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
suffering	NN	suffering
?	SENT	?
Why	WRB	why
do	VBP	do
we	PP	we
self-destruct	NN	self-destruct
when	WRB	when
.	SENT	.
Yeah	RB	yeah
,	,	,
when	WRB	when
we	PP	we
feel	VBP	feel
like	IN	like
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
ruined	VBN	ruin
?	SENT	?
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
couple	NN	couple
of	IN	of
things	NNS	thing
.	SENT	.
I	PP	I
think	VBP	think
one	PP	one
of	IN	of
the	DT	the
things	NNS	thing
is	VBZ	be
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
signal	NN	signal
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
signal	NN	signal
to	TO	to
the	DT	the
people	NNS	people
around	IN	around
us	PP	us
that	IN	that
we	PP	we
'	''	'
re	IN	re
saying	VBG	say
help	VB	help
me	PP	me
.	SENT	.
Even	RB	even
if	IN	if
we	PP	we
with	IN	with
our	PP$	our
words	NNS	word
are	VBP	be
saying	VBG	say
like	IN	like
,	,	,
oh	UH	oh
,	,	,
no	UH	no
,	,	,
I	PP	I
'	POS	'
m	NN	m
fine	NN	fine
,	,	,
just	RB	just
leave	VB	leave
me	PP	me
alone	RB	alone
.	SENT	.
And	CC	and
in	IN	in
so	RB	so
many	JJ	many
ways	NNS	way
,	,	,
that	WDT	that
'	POS	'
s	NN	S
,	,	,
you	PP	you
know	VBP	know
,	,	,
when	WRB	when
you	PP	you
turn	VBP	turn
to	TO	to
drugs	NNS	drug
,	,	,
for	IN	for
example	NN	example
,	,	,
you	PP	you
know	VBP	know
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
way	NN	way
of	IN	of
of	IN	of
pushing	VBG	push
others	NNS	other
away	RB	away
from	IN	from
you	PP	you
.	SENT	.
Right	RB	right
.	SENT	.
And	CC	and
yet	CC	yet
what	WP	what
I	PP	I
was	VBD	be
so	RB	so
clearly	RB	clearly
trying	VBG	try
to	TO	to
do	VB	do
,	,	,
I	PP	I
can	MD	can
see	VB	see
,	,	,
is	VBZ	be
to	TO	to
be	VB	be
like	JJ	like
,	,	,
help	VB	help
me	PP	me
,	,	,
help	VB	help
me	PP	me
,	,	,
help	VB	help
me	PP	me
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
also	RB	also
a	DT	a
kind	NN	kind
of	IN	of
test	NN	test
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
signal	NN	signal
.	SENT	.
I	PP	I
need	MD	need
help	VB	help
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
test	NN	test
.	SENT	.
Is	VBZ	be
there	RB	there
anyone	NN	anyone
out	IN	out
there	EX	there
who	WP	who
loves	VBZ	love
me	PP	me
enough	JJ	enough
to	TO	to
help	VB	help
me	PP	me
?	SENT	?
I	PP	I
also	RB	also
think	VBP	think
in	IN	in
my	PP$	my
case	NN	case
,	,	,
there	EX	there
was	VBD	be
this	DT	this
sort	NN	sort
of	IN	of
division	NN	division
within	IN	within
me	PP	me
or	CC	or
this	DT	this
polarity	NN	polarity
that	WDT	that
was	VBD	be
the	DT	the
that	WDT	that
'	POS	'
s	NN	S
almost	RB	almost
like	IN	like
it	PP	it
'	POS	'
s	NNS	<unknown>
almost	RB	almost
like	VBP	like
mythic	JJ	mythic
in	IN	in
it	PP	it
'	POS	'
s	NN	S
you	PP	you
know	VBP	know
,	,	,
when	WRB	when
I	PP	I
think	VBP	think
about	IN	about
it	PP	it
and	CC	and
I	PP	I
interpret	VBP	interpret
it	PP	it
this	DT	this
way	NN	way
is	VBZ	be
like	IN	like
the	DT	the
mother	NN	mother
,	,	,
the	DT	the
good	JJ	good
mother	NN	mother
who	WP	who
'	POS	'
s	RB	<unknown>
been	VBN	be
taken	VBN	take
from	IN	from
me	PP	me
and	CC	and
the	DT	the
and	CC	and
the	DT	the
bad	JJ	bad
father	NN	father
.	SENT	.
The	DT	the
dark	JJ	dark
father	NN	father
who	WP	who
abandoned	VBD	abandon
me	PP	me
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
if	IN	if
I	PP	I
can	MD	can
'	''	'
t	NN	t
be	VB	be
the	DT	the
woman	NN	woman
my	PP$	my
mother	NN	mother
raised	VBD	raise
me	PP	me
to	TO	to
be	VB	be
that	DT	that
ambitious	JJ	ambitious
,	,	,
generous	JJ	generous
life	NN	life
,	,	,
you	PP	you
know	VBP	know
,	,	,
light	JJ	light
filled	VBN	fill
person	NN	person
,	,	,
maybe	RB	maybe
I	PP	I
can	MD	can
be	VB	be
the	DT	the
junk	NN	junk
,	,	,
the	DT	the
pile	NN	pile
of	IN	of
shit	NN	shit
,	,	,
the	DT	the
darkness	NN	darkness
that	IN	that
my	PP$	my
father	NN	father
nurtured	VBN	nurture
in	IN	in
me	PP	me
.	SENT	.
There	EX	there
was	VBD	be
something	NN	something
that	IN	that
I	PP	I
had	VBD	have
to	TO	to
figure	VB	figure
out	RP	out
about	IN	about
those	DT	those
primal	JJ	primal
relationships	NNS	relationship
.	SENT	.
That	IN	that
I	PP	I
had	VBD	have
to	TO	to
rage	VB	rage
against	IN	against
and	CC	and
he	PP	he
'	POS	'
ll	NN	ll
.	SENT	.
And	CC	and
understand	VB	understand
and	CC	and
revise	VB	revise
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
us	PP	us
have	VBP	have
to	TO	to
do	VB	do
that	IN	that
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
think	VBP	think
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
who	WP	who
are	VBP	be
suffering	VBG	suffer
and	CC	and
certainly	RB	certainly
people	NNS	people
who	WP	who
have	VBP	have
written	VBN	write
to	TO	to
me	PP	me
as	IN	as
sugar	NN	sugar
,	,	,
you	PP	you
know	VBP	know
,	,	,
they	PP	they
have	VBP	have
a	DT	a
problem	NN	problem
.	SENT	.
They	PP	they
write	VBP	write
with	IN	with
the	DT	the
problem	NN	problem
right	RB	right
there	RB	there
.	SENT	.
Like	IN	like
,	,	,
this	DT	this
is	VBZ	be
my	PP$	my
question	NN	question
.	SENT	.
This	DT	this
is	VBZ	be
my	PP$	my
thing	NN	thing
.	SENT	.
But	CC	but
really	RB	really
,	,	,
the	DT	the
problem	NN	problem
is	VBZ	be
,	,	,
is	VBZ	be
that	DT	that
deep	JJ	deep
,	,	,
deep	JJ	deep
river	NN	river
that	RB	that
'	POS	'
s	NNS	<unknown>
flowing	VBG	flow
beneath	IN	beneath
all	PDT	all
the	DT	the
troubles	NNS	trouble
that	IN	that
that	DT	that
subterranean	JJ	subterranean
channel	NN	channel
,	,	,
that	IN	that
that	DT	that
is	VBZ	be
your	PP$	your
parents	NNS	parent
,	,	,
that	WDT	that
is	VBZ	be
those	DT	those
early	JJ	early
stories	NNS	story
you	PP	you
received	VBD	receive
,	,	,
your	PP$	your
losses	NNS	loss
and	CC	and
your	PP$	your
gains	NNS	gain
and	CC	and
your	PP$	your
wounds	NNS	wound
and	CC	and
your	PP$	your
sorrows	NNS	sorrow
that	IN	that
you	PP	you
have	VBP	have
to	TO	to
you	PP	you
have	VBP	have
to	TO	to
heal	VB	heal
them	PP	them
.	SENT	.
And	CC	and
sometimes	RB	sometimes
,	,	,
you	PP	you
know	VBP	know
,	,	,
healing	NN	healing
is	VBZ	be
an	DT	an
ugly	JJ	ugly
thing	NN	thing
.	SENT	.
Sometimes	RB	sometimes
healing	NN	healing
is	VBZ	be
destruction	NN	destruction
.	SENT	.
Sometimes	RB	sometimes
healing	NN	healing
is	VBZ	be
turning	VBG	turn
away	RB	away
.	SENT	.
Sometimes	RB	sometimes
healing	NN	healing
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
rage	NN	rage
and	CC	and
anger	NN	anger
,	,	,
you	PP	you
know	VBP	know
?	SENT	?
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
for	IN	for
me	PP	me
,	,	,
it	PP	it
was	VBD	be
just	RB	just
like	IN	like
I	PP	I
had	VBD	have
to	TO	to
pass	VB	pass
through	RP	through
.	SENT	.
Everything	NN	everything
so	IN	so
the	DT	the
image	NN	image
that	WDT	that
always	RB	always
comes	VBZ	come
to	TO	to
mind	VB	mind
to	TO	to
me	PP	me
is	VBZ	be
one	CD	one
of	IN	of
total	JJ	total
destruction	NN	destruction
,	,	,
when	WRB	when
I	PP	I
saw	VBD	see
that	IN	that
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
lose	VB	lose
everything	NN	everything
after	IN	after
my	PP$	my
mom	NN	mom
died	VBD	die
and	CC	and
I	PP	I
did	VBD	do
,	,	,
my	PP$	my
family	NN	family
also	RB	also
really	RB	really
fell	VBD	fall
apart	RB	apart
and	CC	and
was	VBD	be
lost	VBN	lose
when	WRB	when
I	PP	I
understood	VBD	understand
that	IN	that
that	DT	that
was	VBD	be
what	WP	what
was	VBD	be
going	VBG	go
to	TO	to
happen	VB	happen
and	CC	and
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
make	VB	make
it	PP	it
not	RB	not
happen	VB	happen
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
when	WRB	when
I	PP	I
really	RB	really
turned	VBD	turn
to	TO	to
heroin	NN	heroin
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
when	WRB	when
I	PP	I
was	VBD	be
like	IN	like
,	,	,
OK	UH	OK
,	,	,
if	IN	if
if	IN	if
the	DT	the
house	NN	house
is	VBZ	be
going	VBG	go
to	TO	to
burn	VB	burn
down	RP	down
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
go	VB	go
like	IN	like
the	DT	the
the	DT	the
piece	NN	piece
of	IN	of
this	DT	this
that	WDT	that
I	PP	I
in	IN	in
some	DT	some
ways	NNS	way
I	PP	I
can	MD	can
have	VB	have
control	NN	control
over	RB	over
is	VBZ	be
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
actually	RB	actually
burn	VB	burn
the	DT	the
whole	NN	whole
the	DT	the
whole	NN	whole
,	,	,
you	PP	you
know	VBP	know
,	,	,
the	DT	the
whole	JJ	whole
land	NN	land
,	,	,
like	IN	like
the	DT	the
whole	JJ	whole
homestead	NN	homestead
.	SENT	.
The	DT	the
hard	JJ	hard
thing	NN	thing
about	IN	about
that	WDT	that
is	VBZ	be
,	,	,
of	IN	of
course	NN	course
,	,	,
some	DT	some
people	NNS	people
stay	VBP	stay
there	RB	there
,	,	,
they	PP	they
get	VBP	get
lost	VBN	lose
there	RB	there
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
walking	VBG	walk
through	IN	through
the	DT	the
ashes	NNS	ash
forever	RB	forever
and	CC	and
luck	NN	luck
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
so	RB	so
grateful	JJ	grateful
that	IN	that
that	DT	that
wasn	NN	<unknown>
'	POS	'
t	NN	t
my	PP$	my
fate	NN	fate
,	,	,
you	PP	you
know	VBP	know
,	,	,
that	IN	that
that	WDT	that
I	PP	I
had	VBD	have
to	TO	to
do	VB	do
that	DT	that
stuff	NN	stuff
in	IN	in
order	NN	order
to	TO	to
realize	VB	realize
that	DT	that
.	SENT	.
That	DT	that
I	NP	I
wasn	NN	<unknown>
'	POS	'
t	NN	t
the	DT	the
person	NN	person
my	PP$	my
father	NN	father
raised	VBD	raise
me	PP	me
to	TO	to
be	VB	be
,	,	,
my	PP$	my
father	NN	father
didn	NN	<unknown>
'	POS	'
t	NN	t
raise	VB	raise
me	PP	me
,	,	,
I	PP	I
was	VBD	be
the	DT	the
person	NN	person
my	PP$	my
mother	NN	mother
raised	VBD	raise
me	PP	me
to	TO	to
be	VB	be
.	SENT	.
And	CC	and
the	DT	the
best	JJS	good
thing	NN	thing
I	PP	I
could	MD	could
do	VB	do
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
I	PP	I
said	VBD	say
that	IN	that
so	RB	so
much	RB	much
of	IN	of
that	DT	that
stuff	NN	stuff
was	VBD	be
about	IN	about
love	NN	love
,	,	,
as	IN	as
I	PP	I
realized	VBD	realize
,	,	,
like	IN	like
I	PP	I
was	VBD	be
trying	VBG	try
to	TO	to
show	VB	show
the	DT	the
world	NN	world
,	,	,
listen	VB	listen
,	,	,
this	DT	this
amazing	JJ	amazing
woman	NN	woman
is	VBZ	be
gone	VBN	go
and	CC	and
I	PP	I
am	VBP	be
suffering	VBG	suffer
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
,	,	,
you	PP	you
know	VBP	know
,	,	,
with	IN	with
my	PP$	my
own	JJ	own
life	NN	life
,	,	,
demonstrate	VBP	demonstrate
how	WRB	how
how	WRB	how
how	WRB	how
gigantic	JJ	gigantic
that	DT	that
loss	NN	loss
was	VBD	be
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
realized	VBN	realize
is	VBZ	be
the	DT	the
only	JJ	only
way	NN	way
I	PP	I
could	MD	could
do	VB	do
that	IN	that
,	,	,
the	DT	the
absolute	JJ	absolute
only	JJ	only
way	NN	way
I	PP	I
could	MD	could
do	VB	do
that	WDT	that
was	VBD	be
to	TO	to
make	VB	make
good	JJ	good
on	IN	on
my	PP$	my
intentions	NNS	intention
,	,	,
to	TO	to
make	VB	make
good	JJ	good
on	IN	on
my	PP$	my
ambitions	NNS	ambition
,	,	,
to	TO	to
be	VB	be
the	DT	the
woman	NN	woman
my	PP$	my
mother	NN	mother
raised	VBD	raise
me	PP	me
to	TO	to
be	VB	be
,	,	,
as	IN	as
I	PP	I
said	VBD	say
,	,	,
and	CC	and
wild	JJ	wild
to	TO	to
become	VB	become
,	,	,
to	TO	to
become	VB	become
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
interesting	JJ	interesting
you	PP	you
brought	VBD	bring
her	PP	her
to	TO	to
life	NN	life
through	IN	through
your	PP$	your
words	NNS	word
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
she	PP	she
brought	VBD	bring
you	PP	you
to	TO	to
life	NN	life
through	IN	through
her	PP$	her
life	NN	life
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
really	RB	really
nice	JJ	nice
symmetry	NN	symmetry
there	RB	there
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
crazy	JJ	crazy
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
lost	VBD	lose
her	PP	her
,	,	,
I	PP	I
was	VBD	be
the	DT	the
same	JJ	same
age	NN	age
when	WRB	when
she	PP	she
died	VBD	die
as	IN	as
she	PP	she
was	VBD	be
when	WRB	when
she	PP	she
was	VBD	be
pregnant	JJ	pregnant
with	IN	with
me	PP	me
.	SENT	.
So	RB	so
I	PP	I
lost	VBD	lose
her	PP	her
at	IN	at
the	DT	the
same	JJ	same
age	NN	age
that	IN	that
I	PP	I
that	IN	that
I	PP	I
came	VBD	come
into	IN	into
her	PP$	her
life	NN	life
.	SENT	.
Right	RB	right
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
wish	VBP	wish
that	IN	that
I	PP	I
wish	VBP	wish
that	IN	that
I	PP	I
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
go	VB	go
into	IN	into
the	DT	the
darkness	NN	darkness
.	SENT	.
But	CC	but
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
was	VBD	be
always	RB	always
trying	VBG	try
to	TO	to
move	VB	move
in	IN	in
the	DT	the
direction	NN	direction
of	IN	of
love	NN	love
.	SENT	.
And	CC	and
I	PP	I
felt	VBD	feel
so	RB	so
alone	RB	alone
in	IN	in
my	PP$	my
grief	NN	grief
.	SENT	.
And	CC	and
then	RB	then
when	WRB	when
I	PP	I
wrote	VBD	write
about	IN	about
it	PP	it
and	CC	and
told	VBD	tell
the	DT	the
truth	NN	truth
about	IN	about
it	PP	it
,	,	,
how	WRB	how
savage	JJ	savage
it	PP	it
was	VBD	be
,	,	,
I	PP	I
felt	VBD	feel
like	IN	like
,	,	,
OK	UH	OK
,	,	,
everyone	NN	everyone
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
think	VB	think
I	PP	I
'	POS	'
m	NN	m
crazy	JJ	crazy
.	SENT	.
But	CC	but
instead	RB	instead
,	,	,
what	WP	what
everyone	NN	everyone
thought	NN	thought
was	VBD	be
me	PP	me
too	RB	too
to	TO	to
this	DT	this
day	NN	day
,	,	,
you	PP	you
know	VBP	know
,	,	,
so	RB	so
this	DT	this
day	NN	day
,	,	,
really	RB	really
now	RB	now
,	,	,
you	PP	you
know	VBP	know
,	,	,
hundreds	NNS	hundred
of	IN	of
people	NNS	people
,	,	,
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
,	,	,
maybe	RB	maybe
millions	NNS	million
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
are	VBP	be
saying	VBG	say
,	,	,
I	PP	I
know	VBP	know
how	WRB	how
you	PP	you
feel	VBP	feel
because	IN	because
I	PP	I
felt	VBD	feel
that	DT	that
way	NN	way
,	,	,
too	RB	too
.	SENT	.
And	CC	and
and	CC	and
I	PP	I
'	POS	'
m	NN	m
suddenly	RB	suddenly
not	RB	not
alone	RB	alone
in	IN	in
my	PP$	my
grief	NN	grief
.	SENT	.
Yeah	RB	yeah
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
always	RB	always
shocked	VBN	shock
by	IN	by
that	DT	that
.	SENT	.
I	PP	I
am	VBP	be
very	RB	very
grateful	JJ	grateful
looking	VBG	look
back	NN	back
on	IN	on
my	PP$	my
life	NN	life
.	SENT	.
And	CC	and
maybe	RB	maybe
this	DT	this
is	VBZ	be
synthesized	VBN	synthesize
happiness	NN	happiness
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
entirely	RB	entirely
sure	JJ	sure
in	IN	in
in	IN	in
terms	NNS	term
of	IN	of
what	WP	what
it	PP	it
has	VBZ	have
given	VBN	give
me	PP	me
in	IN	in
terms	NNS	term
of	IN	of
my	PP$	my
ambition	NN	ambition
or	CC	or
my	PP$	my
creativity	NN	creativity
or	CC	or
even	RB	even
just	RB	just
my	PP$	my
sense	NN	sense
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
deeply	RB	deeply
,	,	,
deeply	RB	deeply
regret	VB	regret
the	DT	the
pain	NN	pain
that	IN	that
I	PP	I
caused	VBD	cause
others	NNS	other
with	IN	with
my	PP$	my
own	JJ	own
self	NN	self
destructiveness	NN	destructiveness
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
biggest	JJS	big
regrets	NNS	regret
that	IN	that
I	PP	I
have	VBP	have
.	SENT	.
You	PP	you
know	VBP	know
what	WP	what
what	WP	what
I	PP	I
put	VBP	put
other	JJ	other
people	NNS	people
through	IN	through
in	IN	in
that	DT	that
journey	NN	journey
to	TO	to
be	VB	be
who	WP	who
I	PP	I
am	VBP	be
and	CC	and
where	WRB	where
I	PP	I
am	VBP	be
now	RB	now
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
know	VBP	know
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
survived	VBN	survive
in	IN	in
many	JJ	many
ways	NNS	way
without	IN	without
that	DT	that
destructiveness	NN	destructiveness
and	CC	and
that	IN	that
testing	VBG	test
of	IN	of
of	IN	of
who	WP	who
I	PP	I
was	VBD	be
as	IN	as
I	PP	I
revised	VBD	revise
myself	PP	myself
,	,	,
so	RB	so
to	TO	to
speak	VB	speak
.	SENT	.
Yeah	RB	yeah
.	SENT	.
Do	VB	do
you	PP	you
think	VB	think
that	DT	that
part	NN	part
of	IN	of
that	DT	that
revision	NN	revision
for	IN	for
you	PP	you
was	VBD	be
to	TO	to
change	VB	change
your	PP$	your
name	NN	name
?	SENT	?
Oh	UH	oh
,	,	,
absolutely	RB	absolutely
.	SENT	.
Mm	NN	mm.
hmm	NNS	<unknown>
.	SENT	.
Yeah	RB	yeah
.	SENT	.
So	RB	so
I	PP	I
was	VBD	be
born	VBN	bear
Cheryl	NP	Cheryl
Milind	NP	Milind
,	,	,
as	IN	as
you	PP	you
said	VBD	say
,	,	,
and	CC	and
then	RB	then
I	PP	I
got	VBD	get
married	VBN	marry
young	JJ	young
.	SENT	.
I	PP	I
was	VBD	be
Cheryl	NP	Cheryl
Milind	NP	Milind
Littig	NP	<unknown>
.	SENT	.
We	PP	we
we	PP	we
both	CC	both
hyphenated	VBD	hyphenate
our	PP$	our
names	NNS	name
.	SENT	.
And	CC	and
because	IN	because
we	PP	we
were	VBD	be
trying	VBG	try
to	TO	to
be	VB	be
radical	JJ	radical
feminist	NN	feminist
and	CC	and
cool	NN	cool
,	,	,
which	WDT	which
it	PP	it
was	VBD	be
a	DT	a
weird	JJ	weird
thing	NN	thing
to	TO	to
do	VB	do
back	RB	back
then	RB	then
.	SENT	.
And	CC	and
so	RB	so
,	,	,
yeah	RB	yeah
,	,	,
when	WRB	when
I	PP	I
got	VBD	get
divorced	VBN	divorce
right	RB	right
before	IN	before
I	PP	I
went	VBD	go
to	TO	to
hike	VB	hike
on	IN	on
the	DT	the
Pacific	NP	Pacific
Crest	NP	Crest
Trail	NP	Trail
in	IN	in
1995	CD	@card@
,	,	,
I	PP	I
was	VBD	be
getting	VBG	get
divorced	VBN	divorce
like	IN	like
94	CD	@card@
,	,	,
95	CD	@card@
.	SENT	.
I	PP	I
realized	VBD	realize
that	RB	that
.	SENT	.
Yeah	RB	yeah
.	SENT	.
So	RB	so
.	SENT	.
I	PP	I
had	VBD	have
to	TO	to
set	VB	set
my	PP$	my
life	NN	life
on	IN	on
a	DT	a
new	JJ	new
course	NN	course
,	,	,
which	WDT	which
was	VBD	be
really	RB	really
the	DT	the
old	JJ	old
course	NN	course
,	,	,
which	WDT	which
was	VBD	be
the	DT	the
course	NN	course
,	,	,
you	PP	you
know	VBP	know
,	,	,
way	RB	way
back	RB	back
,	,	,
you	PP	you
know	VBP	know
,	,	,
when	WRB	when
I	PP	I
was	VBD	be
like	IN	like
hiding	VBG	hide
Jane	NP	Jane
Eyre	NP	Eyre
in	IN	in
10th	JJ	10th
grade	NN	grade
or	CC	or
whatever	JJ	whatever
.	SENT	.
I	PP	I
think	VBP	think
now	RB	now
those	DT	those
plans	NNS	plan
for	IN	for
myself	PP	myself
,	,	,
I	PP	I
took	VBD	take
a	DT	a
little	JJ	little
detour	NN	detour
,	,	,
did	VBD	do
some	DT	some
other	JJ	other
things	NNS	thing
,	,	,
and	CC	and
then	RB	then
I	PP	I
was	VBD	be
like	IN	like
