Chris chris
on on
that that
spike spike
and and
it it
' '
s s
going go
to to
come come
much much
faster faster
, ,
and and
it it
' '
s s
going go
to to
be be
much much
higher high
than than
I i
think think
most most
people people
originally originally
believed believe
or or
hoped hope
for for
. .
So so
it it
will will
get get
worse bad
. .
So so
the the
hope hope
is be
that that
, ,
again again
, ,
this this
is be
going go
to to
be be
the the
optimistic optimistic
side side
of of
me me
, ,
that that
the the
nations nation
will will
come come
together together
, ,
that that
those those
in in
charge charge
, ,
our our
governments government
, ,
will will
make make
the the
drastic drastic
, ,
necessary necessary
moves move
, ,
and and
we we
will will
be be
able able
to to
come come
out out
on on
the the
other other
side side
faster faster
than than
it it
looks look
right right
now now
. .
Remember remember
, ,
when when
China china
went go
to to
shutdown shutdown
, ,
on on
January january
23 @card@
, ,
there there
were be
only only
830 @card@
confirmed confirm
cases case
. .
And and
even even
if if
those those
numbers number
are be
not not
exactly exactly
accurate accurate
, ,
it it
' '
s s
nowhere nowhere
near near
the the
confirmed confirm
cases case
that that
we we
have have
in in
the the
US us
right right
now now
, ,
that that
we we
see see
in in
the the
US us
. .
So so
that that
is be
something something
to to
be be
very very
, ,
very very
concerned concern
about about
. .
At at
830 @card@
they they
shut shut
down down
. .
And and
even even
after after
the the
shutdown shutdown
, ,
two two
weeks week
later later
, ,
the the
cases case
had have
grown grow
to to
35 @card@
, ,
000 @card@
, ,
two two
weeks week
after after
that that
, ,
it it
was be
at at
75 @card@
, ,
000 @card@
. .
So so
at at
this this
point point
, ,
it it
is be
late late
in in
the the
US us
. .
But but
, ,
we we
, ,
you you
know know
-- --
it it
can can
still still
be be
fixed fix
. .
And and
I i
think think
most most
. .
. .
. .
experts expert
that that
we we
talk talk
to to
believe believe
that that
it it
can can
be be
fixed fix
with with
fast fast
and and
decisive decisive
action action
. .
CA ca
: :
Yeah yeah
, ,
people people
struggle struggle
with with
understanding understand
the the
power power
of of
exponential exponential
growth growth
. .
And and
a a
number number
can can
seem seem
smallish smallish
today today
, ,
but but
if if
you you
believe believe
the the
science science
, ,
yeah yeah
, ,
you you
have have
to to
act act
. .
Gary gary
, ,
look look
, ,
I i
hope hope
somehow somehow
you you
will will
convey convey
to to
whomever whomever
you you
can can
convey convey
that that
regardless regardless
of of
what what
some some
people people
might might
say say
, ,
in in
government government
or or
elsewhere elsewhere
, ,
there there
are be
millions million
, ,
there there
are be
tens ten
of of
millions million
, ,
there there
are be
probably probably
hundreds hundred
of of
millions million
of of
people people
in in
the the
US us
, ,
on on
both both
right right
and and
left leave
, ,
who who
are be
amazed amaze
by by
what what
happened happen
in in
China china
. .
You you
know know
, ,
yes yes
, ,
missteps misstep
early early
on on
, ,
whatever whatever
. .
But but
they they
' '
re re
amazed amaze
, ,
you you
' '
ve ve
really really
-- --
you you
know know
, ,
both both
the the
Chinese chinese
government government
, ,
the the
Hong hong
Kong kong
government government
, ,
several several
Asian asian
governments government
, ,
Singapore singapore
, ,
South south
Korea korea
, ,
have have
shown show
astonishingly astonishingly
wise wise
and and
disciplined disciplined
action action
against against
this this
thing thing
. .
And and
we we
' '
re re
grateful grateful
, ,
we we
feel feel
there there
is be
much much
we we
can can
learn learn
from from
you you
and and
so so
-- --
People people
, ,
most most
people people
want want
this this
to to
be be
a a
time time
of of
bringing bring
the the
world world
together together
. .
I i
genuinely genuinely
believe believe
that that
, ,
it it
' '
s s
maybe maybe
the the
optimistic optimistic
part part
of of
me me
believing believe
it it
. .
But but
I i
believe believe
in in
it it
, ,
it it
' '
s s
partly partly
what what
these these
conversations conversation
are be
for for
, ,
to to
try try
and and
make make
those those
kinds kind
of of
connections connection
. .
We we
want want
to to
keep keep
in in
touch touch
. .
You you
' '
ve ve
got get
an an
amazing amazing
seat seat
there there
, ,
and and
I i
have have
loved love
listening listen
to to
every every
word word
you you
' '
ve ve
said say
today today
here here
. .
It it
' '
s s
just just
I i
' '
ve ve
learned learn
so so
much much
from from
you you
. .
So so
thank thank
you you
for for
that that
. .
GL gl
: :
It it
was be
a a
great great
conversation conversation
. .
WPR wpr
: :
Thank thank
you you
for for
your your
insight insight
. .
CA ca
: :
And and
thank thank
you you
to to
our our
whole whole
online online
audience audience
, ,
I i
mean mean
, ,
this this
is be
a a
journey journey
, ,
every every
day day
we we
' '
re re
learning learn
something something
new new
. .
And and
just just
in in
case case
anyone anyone
out out
there there
is be
feeling feel
a a
little little
bit bit
powerless powerless
, ,
and and
afraid afraid
or or
you you
know know
, ,
at at
the the
situation situation
, ,
I i
mean mean
, ,
the the
one one
thing thing
that that
everyone everyone
can can
do do
right right
now now
, ,
I i
think think
, ,
is be
we we
can can
reach reach
out out
to to
the the
people people
we we
know know
, ,
we we
can can
encourage encourage
each each
of of
us us
to to
be be
our our
best good
selves self
in in
this this
moment moment
. .
I i
really really
think think
it it
' '
s s
what what
the the
world world
is be
going go
to to
need need
, ,
when when
people people
are be
angry angry
and and
fearful fearful
, ,
we we
can can
turn turn
into into
nasty nasty
people people
. .
But but
when when
we we
' '
re re
-- --
When when
we we
realize realize
how how
much much
we we
need need
each each
other other
, ,
and and
are be
willing willing
to to
just just
reach reach
out out
and and
share share
stories story
of of
hope hope
and and
share share
what what
we we
' '
re re
feeling feeling
and and
share share
possibilities possibility
, ,
we we
can can
really really
impact impact
each each
other other
, ,
and and
I i
see see
so so
many many
incredible incredible
instances instance
of of
that that
from from
around around
the the
world world
, ,
whether whether
it it
' '
s s
Italians italian
singing sing
to to
each each
other other
joyfully joyfully
from from
each each
other other
' '
s s
balconies balcony
, ,
or or
these these
sort sort
of of
tales tale
of of
heroism heroism
that that
some some
of of
our our
health health
workers worker
have have
been be
engaged engage
in in
all all
around around
the the
world world
. .
There there
' '
s s
going go
to to
need need
to to
be be
a a
lot lot
more more
of of
that that
. .
And and
honestly honestly
, ,
every every
single single
person person
can can
play play
a a
part part
in in
how how
they they
are be
online online
, ,
what what
they they
share share
, ,
how how
they they
react react
. .
So so
I i
don don
' '
t t
want want
to to
be be
overly overly
, ,
embarrassingly embarrassingly
Kumbaya kumbaya
, ,
but but
I i
kind kind
of of
think think
we we
need need
that that
spirit spirit
right right
now now
a a
little little
bit bit
. .
We we
need need
each each
other other
, ,
and and
TED ted
is be
going go
to to
try try
and and
play play
that that
role role
a a
bit bit
. .
So so
if if
you you
hate hate
that that
, ,
maybe maybe
you you
don don
' '
t t
need need
to to
be be
here here
, ,
but but
I i
hope hope
you you
don don
' '
t t
hate hate
that that
. .
I i
hope hope
you you
like like
that that
and and
will will
be be
part part
of of
it it
. .
Whitney whitney
, ,
it it
' '
s s
so so
fun fun
cohosting cohost
these these
, ,
thanks thanks
to to
the the
rest rest
of of
the the
amazing amazing
TED ted
team team
who who
are be
everyone everyone
in in
our our
individual individual
homes home
, ,
they they
are be
sort sort
of of
racing race
around around
, ,
trying try
to to
make make
this this
stuff stuff
work work
technically technically
. .
We we
' '
re re
learning learn
a a
bit bit
each each
day day
, ,
I i
hope hope
. .
Thanks thanks
so so
much much
for for
being be
part part
of of
this this
. .
WPR wpr
: :
Thank thank
you you
, ,
everyone everyone
, ,
thank thank
you you
. .
We we
' '
ll ll
see see
you you
all all
back back
here here
tomorrow tomorrow
. .
